EDA,PPG1,PPG2,event_code
370,284,0,
373,283,0,
374,282,0,
375,283,0,
377,285,0,
377,284,0,
378,283,0,
379,284,0,
380,284,0,
381,285,0,
380,283,0,
379,285,0,
380,284,0,
380,285,0,
380,286,0,
381,284,0,
380,285,0,
380,283,0,
379,285,0,
380,286,0,
379,284,0,
377,285,0,
378,284,0,
377,285,0,
378,286,0,
377,285,0,
376,284,0,
375,285,0,
375,286,0,
375,286,0,
373,286,0,
373,284,0,
373,284,0,
372,287,0,
372,286,0,
372,286,0,
370,285,0,
369,285,0,
368,287,0,
368,286,0,
367,286,0,
365,285,0,
364,285,0,
363,286,0,
363,285,0,
361,286,0,
361,285,0,
359,286,0,
358,287,0,
357,286,0,
355,285,0,
355,285,0,
353,285,0,
353,287,0,
353,286,0,
354,284,0,
353,284,0,
353,287,0,
355,287,0,
355,284,0,
355,285,0,
357,285,0,
356,286,0,
358,287,0,
358,285,0,
359,285,0,
359,286,0,
356,287,0,
357,285,0,
356,285,0,
355,284,0,
355,285,0,
352,286,0,
352,286,0,
350,285,0,
349,285,0,
346,285,0,
345,287,0,
342,285,0,
340,285,0,
339,284,0,
338,284,0,
336,287,0,
335,285,0,
333,284,0,
332,284,0,
330,284,0,
328,285,0,
328,285,0,
327,284,0,
327,283,0,
325,284,0,
327,285,0,
327,284,0,
326,283,0,
327,283,0,
328,283,0,
327,284,0,
329,283,0,
330,283,0,
331,282,0,
331,283,0,
332,284,0,
333,284,0,
333,282,0,
336,282,0,
337,284,0,
338,284,0,
341,283,0,
341,283,0,
342,281,0,
341,283,0,
342,284,0,
343,281,0,
341,282,0,
341,282,0,
340,283,0,
338,284,0,
338,281,0,
337,281,0,
336,282,0,
334,283,0,
333,283,0,
333,282,0,
332,281,0,
330,282,0,
330,284,0,
331,283,0,
330,281,0,
331,280,0,
330,281,0,
330,283,0,
330,282,0,
331,282,0,
332,281,0,
333,282,0,
334,283,0,
335,281,0,
335,282,0,
335,280,0,
336,282,0,
336,282,0,
338,281,0,
338,280,0,
338,281,0,
338,281,0,
340,281,0,
340,282,0,
340,281,0,
340,280,0,
339,282,0,
340,282,0,
341,281,0,
341,280,0,
340,281,0,
341,282,0,
341,281,0,
341,280,0,
341,281,0,
340,279,0,
338,282,0,
341,281,0,
340,280,0,
341,281,0,
340,280,0,
340,282,0,
339,281,0,
340,280,0,
340,280,0,
339,279,0,
339,281,0,
340,281,0,
341,280,0,
341,280,0,
341,280,0,
341,280,0,
342,280,0,
341,279,0,
341,280,0,
342,280,0,
341,281,0,
343,280,0,
342,278,0,
342,278,0,
342,280,0,
341,282,0,
344,279,0,
342,279,0,
342,279,0,
343,280,0,
344,281,0,
344,280,0,
343,277,0,
343,279,0,
343,279,0,
344,281,0,
342,279,0,
342,278,0,
341,278,0,
341,279,0,
341,280,0,
341,279,0,
340,279,0,
341,278,0,
340,280,0,
341,279,0,
341,279,0,
340,278,0,
341,279,0,
342,280,0,
342,278,0,
343,278,0,
343,278,0,
345,279,0,
345,280,0,
346,279,0,
346,278,0,
348,277,0,
349,279,0,
349,279,0,
350,279,0,
351,278,0,
352,278,0,
352,279,0,
353,280,0,
354,279,0,
353,278,0,
355,278,0,
354,279,0,
356,280,0,
356,279,0,
356,279,0,
357,279,0,
356,279,0,
358,280,0,
357,279,0,
357,278,0,
358,278,0,
356,280,0,
358,281,0,
357,279,0,
358,279,0,
358,277,0,
356,281,0,
359,280,0,
358,279,0,
357,278,0,
357,278,0,
357,280,0,
358,280,0,
357,278,0,
357,278,0,
357,277,0,
356,280,0,
358,280,0,
356,278,0,
356,279,0,
356,278,0,
356,280,0,
356,280,0,
357,277,0,
355,279,0,
354,278,0,
354,278,0,
355,279,0,
353,279,0,
353,278,0,
352,279,0,
354,278,0,
354,278,0,
353,279,0,
353,278,0,
351,278,0,
352,280,0,
353,279,0,
353,278,0,
351,278,0,
352,279,0,
351,280,0,
352,279,0,
353,279,0,
352,278,0,
352,280,0,
352,280,0,
351,279,0,
352,278,0,
352,277,0,
352,280,0,
353,278,0,
352,278,0,
353,277,0,
352,277,0,
352,280,0,
353,279,0,
354,278,0,
354,278,0,
353,277,0,
353,280,0,
354,279,0,
354,277,0,
354,279,0,
355,278,0,
356,280,0,
355,279,0,
355,278,0,
355,278,0,
355,278,0,
355,279,0,
355,279,0,
354,276,0,
354,277,0,
353,279,0,
353,279,0,
353,278,0,
352,278,0,
353,278,0,
352,279,0,
352,280,0,
350,279,0,
351,277,0,
351,277,0,
349,278,0,
350,279,0,
349,277,0,
348,277,0,
348,278,0,
349,277,0,
347,279,0,
347,277,0,
345,276,0,
346,277,0,
347,279,0,
345,279,0,
346,278,0,
345,276,0,
345,276,0,
344,278,0,
344,278,0,
342,276,0,
341,276,0,
342,277,0,
342,278,0,
341,279,0,
342,277,0,
341,278,0,
341,277,0,
341,279,0,
340,278,0,
339,277,0,
340,277,0,
340,277,0,
340,277,0,
340,277,0,
340,277,0,
341,277,0,
341,277,0,
342,278,0,
342,277,0,
343,275,0,
343,276,0,
343,276,0,
344,278,0,
346,277,0,
346,276,0,
347,276,0,
348,278,0,
349,278,0,
349,277,0,
350,277,0,
351,277,0,
351,278,0,
352,278,0,
352,277,0,
353,277,0,
354,276,0,
354,279,0,
355,279,0,
355,277,0,
354,277,0,
356,276,0,
355,277,0,
356,278,0,
355,277,0,
356,277,0,
357,276,0,
356,277,0,
356,278,0,
356,276,0,
358,277,0,
358,276,0,
356,278,0,
357,278,0,
357,277,0,
356,276,0,
357,277,0,
357,279,0,
356,278,0,
358,276,0,
357,276,0,
357,277,0,
358,278,0,
356,278,0,
357,277,0,
358,276,0,
357,278,0,
358,279,0,
357,277,0,
357,276,0,
356,277,0,
357,278,0,
357,278,0,
356,277,0,
357,276,0,
356,277,0,
356,278,0,
356,279,0,
355,277,0,
354,276,0,
355,276,0,
354,278,0,
353,279,0,
353,276,0,
353,277,0,
352,276,0,
352,278,0,
353,277,0,
352,276,0,
351,276,0,
352,276,0,
352,278,0,
352,278,0,
353,277,0,
354,277,0,
354,277,0,
356,278,0,
355,277,0,
356,277,0,
357,276,0,
358,276,0,
359,278,0,
360,277,0,
361,277,0,
362,276,0,
362,276,0,
363,277,0,
364,276,0,
364,276,0,
364,276,0,
365,276,0,
366,279,0,
365,277,0,
366,277,0,
367,277,0,
366,276,0,
367,278,0,
367,277,0,
366,277,0,
365,277,0,
365,278,0,
365,278,0,
364,277,0,
362,277,0,
360,276,0,
358,278,0,
358,278,0,
357,276,0,
354,277,0,
352,276,0,
351,277,0,
349,277,0,
348,277,0,
346,276,0,
344,276,0,
342,277,0,
342,277,0,
340,276,0,
339,276,0,
338,275,0,
337,278,0,
337,277,0,
336,276,0,
335,275,0,
334,276,0,
334,277,0,
333,277,0,
334,276,0,
334,274,0,
333,276,0,
334,276,0,
334,276,0,
334,275,0,
334,275,0,
332,275,0,
332,277,0,
332,274,0,
333,275,0,
333,275,0,
333,275,0,
332,276,0,
333,275,0,
335,274,0,
335,274,0,
335,276,0,
336,276,0,
337,274,0,
338,275,0,
339,274,0,
338,275,0,
340,276,0,
340,274,0,
341,274,0,
344,274,0,
344,275,0,
345,275,0,
345,273,0,
346,275,0,
346,275,0,
347,275,0,
348,276,0,
348,274,0,
349,273,0,
348,275,0,
349,275,0,
349,275,0,
350,275,0,
350,274,0,
350,274,0,
351,276,0,
350,276,0,
351,274,0,
351,273,0,
351,274,0,
352,277,0,
352,276,0,
351,274,0,
351,274,0,
351,275,0,
352,276,0,
350,275,0,
352,273,0,
350,274,0,
350,276,0,
352,276,0,
351,275,0,
350,275,0,
351,274,0,
351,276,0,
352,277,0,
350,275,0,
350,275,0,
350,274,0,
349,276,0,
350,276,0,
348,276,0,
347,275,0,
348,274,0,
346,276,0,
347,277,0,
347,274,0,
346,275,0,
346,275,0,
346,275,0,
347,275,0,
345,275,0,
346,274,0,
345,274,0,
346,276,0,
348,275,0,
347,274,0,
347,274,0,
348,274,0,
348,275,0,
349,274,0,
348,274,0,
350,274,0,
349,275,0,
348,276,0,
350,275,0,
350,274,0,
350,275,0,
349,274,0,
350,276,0,
350,275,0,
351,274,0,
350,274,0,
351,276,0,
352,276,0,
351,274,0,
351,273,0,
350,275,0,
349,276,0,
351,275,0,
351,274,0,
350,274,0,
350,274,0,
349,274,0,
350,277,0,
349,275,0,
350,274,0,
350,275,0,
350,275,0,
349,276,0,
349,274,0,
349,275,0,
349,274,0,
348,276,0,
350,276,0,
349,275,0,
350,275,0,
350,274,0,
350,276,0,
350,275,0,
348,275,0,
349,274,0,
349,274,0,
349,276,0,
350,276,0,
350,274,0,
349,275,0,
349,275,0,
349,276,0,
349,275,0,
349,275,0,
348,275,0,
347,275,0,
349,276,0,
348,275,0,
347,274,0,
346,275,0,
347,274,0,
348,276,0,
348,275,0,
347,274,0,
346,275,0,
345,276,0,
344,275,0,
344,275,0,
345,275,0,
344,274,0,
344,276,0,
344,276,0,
344,274,0,
343,274,0,
344,273,0,
343,277,0,
344,276,0,
345,275,0,
344,275,0,
345,275,0,
346,277,0,
348,276,0,
349,275,0,
352,274,0,
353,275,0,
354,276,0,
355,275,0,
357,275,0,
357,274,0,
359,275,0,
359,277,0,
360,276,0,
361,275,0,
363,275,0,
363,274,0,
363,276,0,
365,276,0,
365,275,0,
365,276,0,
365,277,0,
366,277,0,
367,276,0,
368,275,0,
368,276,0,
368,276,0,
368,276,0,
369,275,0,
368,276,0,
369,276,0,
369,277,0,
370,278,0,
369,276,0,
369,274,0,
369,276,0,
369,277,0,
368,278,0,
369,276,0,
368,276,0,
369,276,0,
367,276,0,
368,278,0,
366,277,0,
365,275,0,
364,276,0,
363,278,0,
364,278,0,
362,277,0,
361,277,0,
362,275,0,
361,278,0,
361,277,0,
361,277,0,
360,276,0,
359,276,0,
359,278,0,
359,277,0,
359,276,0,
357,276,0,
358,276,0,
358,279,0,
359,277,0,
358,276,0,
358,276,0,
358,276,0,
358,278,0,
359,278,0,
360,276,0,
358,276,0,
359,278,0,
359,278,0,
360,276,0,
359,276,0,
358,277,0,
359,276,0,
359,278,0,
358,277,0,
359,277,0,
359,275,0,
359,278,0,
360,278,0,
361,276,0,
359,277,0,
359,277,0,
359,277,0,
358,278,0,
360,276,0,
358,276,0,
359,276,0,
358,278,0,
360,276,0,
360,276,0,
360,276,0,
360,276,0,
359,277,0,
360,278,0,
360,277,0,
360,277,0,
359,276,0,
359,277,0,
358,278,0,
359,276,0,
359,276,0,
357,275,0,
356,278,0,
357,277,0,
357,276,0,
356,275,0,
356,277,0,
356,278,0,
355,276,0,
356,277,0,
356,276,0,
356,277,0,
356,278,0,
356,277,0,
356,276,0,
357,275,0,
356,277,0,
356,278,0,
357,276,0,
357,276,0,
358,276,0,
358,277,0,
357,278,0,
356,276,0,
357,276,0,
358,276,0,
358,278,0,
357,278,0,
357,276,0,
355,276,0,
356,276,0,
356,279,0,
355,278,0,
354,276,0,
354,276,0,
353,277,0,
353,279,0,
353,277,0,
352,277,0,
351,276,0,
351,275,0,
349,277,0,
350,278,0,
349,276,0,
348,276,0,
347,277,0,
349,277,0,
349,277,0,
348,277,0,
349,276,0,
347,277,0,
350,278,0,
351,278,0,
350,276,0,
351,275,0,
351,276,0,
352,278,0,
352,277,0,
354,277,0,
355,276,0,
355,278,0,
356,278,0,
358,276,0,
358,276,0,
359,276,0,
359,277,0,
361,278,0,
361,277,0,
361,278,0,
362,277,0,
363,278,0,
365,279,0,
366,276,0,
367,276,0,
367,277,0,
366,279,0,
367,279,0,
368,277,0,
368,278,0,
369,278,0,
368,278,0,
368,279,0,
368,277,0,
368,278,0,
367,278,0,
367,280,0,
368,278,0,
367,277,0,
365,278,0,
366,277,0,
366,280,0,
366,279,0,
364,277,0,
364,278,0,
364,278,0,
364,278,0,
364,279,0,
364,278,0,
363,278,0,
362,278,0,
363,280,0,
363,278,0,
362,276,0,
360,278,0,
359,278,0,
360,280,0,
360,279,0,
360,277,0,
360,278,0,
359,278,0,
360,280,0,
360,279,0,
358,278,0,
359,278,0,
358,279,0,
359,279,0,
358,278,0,
358,278,0,
358,278,0,
358,280,0,
360,279,0,
358,278,0,
359,277,0,
359,278,0,
358,280,0,
358,279,0,
358,278,0,
357,278,0,
358,278,0,
358,279,0,
356,278,0,
357,278,0,
356,277,0,
357,277,0,
356,280,0,
357,278,0,
355,277,0,
356,277,0,
356,277,0,
357,279,0,
355,279,0,
355,276,0,
355,278,0,
354,278,0,
354,279,0,
353,279,0,
352,278,0,
352,276,0,
353,278,0,
352,279,0,
352,278,0,
351,276,0,
352,277,0,
352,279,0,
352,279,0,
352,278,0,
351,276,0,
350,278,0,
351,278,0,
352,279,0,
352,278,0,
352,278,0,
351,277,0,
352,279,0,
352,278,0,
352,277,0,
353,276,0,
352,276,0,
353,279,0,
353,277,0,
353,278,0,
353,277,0,
353,277,0,
355,279,0,
356,277,0,
356,276,0,
357,276,0,
357,277,0,
357,278,0,
358,278,0,
359,277,0,
359,277,0,
359,277,0,
359,279,0,
360,277,0,
359,277,0,
358,277,0,
357,278,0,
358,279,0,
359,277,0,
358,276,0,
358,277,0,
356,278,0,
357,278,0,
356,277,0,
356,276,0,
355,276,0,
354,276,0,
353,278,0,
353,276,0,
351,277,0,
351,277,0,
350,279,0,
351,278,0,
351,277,0,
351,276,0,
352,277,0,
352,279,0,
352,279,0,
351,277,0,
353,276,0,
354,276,0,
355,279,0,
356,278,0,
356,277,0,
357,276,0,
359,277,0,
360,279,0,
361,278,0,
363,277,0,
363,277,0,
364,277,0,
366,279,0,
367,279,0,
368,277,0,
369,277,0,
369,277,0,
371,280,0,
373,279,0,
372,277,0,
372,277,0,
373,278,0,
374,279,0,
374,279,0,
373,277,0,
373,278,0,
373,279,0,
374,280,0,
374,278,0,
373,278,0,
373,278,0,
374,279,0,
374,279,0,
374,279,0,
373,277,0,
372,278,0,
371,280,0,
373,279,0,
371,278,0,
370,279,0,
370,277,0,
368,280,0,
370,280,0,
370,277,0,
369,278,0,
368,278,0,
368,280,0,
368,279,0,
368,278,0,
367,277,0,
367,278,0,
366,280,0,
367,279,0,
368,278,0,
367,278,0,
366,278,0,
365,280,0,
366,278,0,
365,278,0,
365,277,0,
363,278,0,
363,280,0,
363,279,0,
363,277,0,
361,279,0,
361,278,0,
361,280,0,
361,278,0,
361,278,0,
361,278,0,
359,279,0,
358,279,0,
358,277,0,
359,278,0,
358,278,0,
357,277,0,
357,279,0,
358,277,0,
359,277,0,
358,277,0,
356,279,0,
358,280,0,
358,276,0,
357,277,0,
359,277,0,
358,277,0,
358,279,0,
359,277,0,
360,276,0,
358,277,0,
358,279,0,
358,278,0,
357,277,0,
357,278,0,
359,277,0,
358,278,0,
358,278,0,
359,277,0,
358,277,0,
359,278,0,
358,279,0,
359,278,0,
358,276,0,
359,276,0,
359,277,0,
358,279,0,
358,279,0,
358,276,0,
358,277,0,
357,277,0,
358,279,0,
358,276,0,
358,276,0,
357,276,0,
356,278,0,
358,279,0,
358,278,0,
358,277,0,
358,276,0,
357,277,0,
357,279,0,
357,278,0,
356,277,0,
355,277,0,
355,278,0,
356,278,0,
356,276,0,
356,277,0,
356,276,0,
356,278,0,
356,279,0,
356,278,0,
354,277,0,
356,277,0,
355,279,0,
355,278,0,
354,277,0,
353,276,0,
353,277,0,
353,278,0,
352,278,0,
352,277,0,
350,276,0,
349,276,0,
349,277,0,
348,276,0,
348,276,0,
346,276,0,
344,277,0,
346,279,0,
345,277,0,
345,276,0,
346,276,0,
345,276,0,
346,278,0,
346,276,0,
346,275,0,
348,277,0,
347,277,0,
350,278,0,
350,276,0,
351,275,0,
351,276,0,
352,277,0,
352,277,0,
353,277,0,
355,276,0,
355,276,0,
356,278,0,
358,278,0,
359,276,0,
361,276,0,
362,275,0,
361,278,0,
362,278,0,
363,276,0,
363,276,0,
364,277,0,
365,277,0,
364,279,0,
365,276,0,
366,276,0,
366,277,0,
367,279,0,
366,278,0,
366,276,0,
367,276,0,
366,276,0,
365,279,0,
366,277,0,
364,277,0,
366,276,0,
366,276,0,
364,279,0,
366,278,0,
364,277,0,
365,276,0,
365,277,0,
363,279,0,
364,277,0,
363,277,0,
363,276,0,
363,277,0,
362,278,0,
361,278,0,
361,276,0,
360,277,0,
360,279,0,
361,278,0,
360,277,0,
359,277,0,
358,277,0,
358,278,0,
357,278,0,
357,277,0,
357,276,0,
356,275,0,
355,277,0,
354,279,0,
354,277,0,
354,277,0,
354,276,0,
353,278,0,
352,277,0,
351,277,0,
350,277,0,
350,277,0,
351,278,0,
351,277,0,
351,275,0,
351,276,0,
351,276,0,
349,278,0,
351,277,0,
351,276,0,
350,277,0,
351,276,0,
351,278,0,
352,277,0,
350,276,0,
351,276,0,
352,277,0,
354,277,0,
353,277,0,
352,277,0,
354,274,0,
352,277,0,
354,278,0,
355,276,0,
353,276,0,
353,276,0,
354,277,0,
355,278,0,
355,277,0,
354,276,0,
353,275,0,
353,278,0,
354,278,0,
354,276,0,
353,277,0,
352,276,0,
351,277,0,
351,278,0,
352,277,0,
351,275,0,
350,276,0,
351,277,0,
351,277,0,
351,277,0,
350,277,0,
350,276,0,
349,277,0,
349,277,0,
350,276,0,
350,275,0,
348,276,0,
350,278,0,
349,277,0,
349,276,0,
348,276,0,
348,276,0,
348,278,0,
349,277,0,
349,275,0,
347,277,0,
348,277,0,
348,277,0,
346,276,0,
347,276,0,
347,275,0,
345,277,0,
345,278,0,
345,276,0,
344,276,0,
344,276,0,
343,277,0,
342,278,0,
343,276,0,
342,276,0,
342,276,0,
342,277,0,
343,276,0,
341,276,0,
342,276,0,
343,275,0,
342,277,0,
343,277,0,
344,275,0,
345,275,0,
344,276,0,
347,275,0,
347,278,0,
348,275,0,
350,276,0,
351,276,0,
352,277,0,
352,276,0,
354,276,0,
354,276,0,
356,276,0,
355,278,0,
358,276,0,
358,276,0,
359,276,0,
359,276,0,
359,277,0,
359,277,0,
359,275,0,
359,276,0,
359,277,0,
361,277,0,
360,277,0,
359,276,0,
359,276,0,
359,277,0,
360,278,0,
359,276,0,
358,276,0,
359,274,0,
359,277,0,
359,278,0,
359,277,0,
357,276,0,
357,277,0,
357,277,0,
359,278,0,
356,277,0,
357,276,0,
356,276,0,
355,277,0,
357,278,0,
356,277,0,
354,276,0,
355,276,0,
354,278,0,
353,278,0,
354,276,0,
352,277,0,
353,275,0,
351,277,0,
352,277,0,
351,277,0,
349,277,0,
350,276,0,
350,277,0,
349,276,0,
348,276,0,
348,277,0,
348,276,0,
348,276,0,
348,277,0,
346,276,0,
348,276,0,
348,276,0,
348,278,0,
349,277,0,
348,276,0,
348,276,0,
348,277,0,
349,277,0,
351,276,0,
350,274,0,
349,276,0,
349,276,0,
350,277,0,
351,275,0,
350,276,0,
350,274,0,
348,277,0,
349,278,0,
350,276,0,
350,276,0,
350,274,0,
349,276,0,
349,278,0,
348,276,0,
348,276,0,
350,275,0,
349,277,0,
349,277,0,
348,276,0,
349,277,0,
350,276,0,
349,277,0,
349,277,0,
349,276,0,
349,276,0,
349,276,0,
349,277,0,
350,276,0,
349,276,0,
348,276,0,
348,276,0,
60,276,0,
359,276,0,
359,277,0,
356,276,0,
356,275,0,
356,276,0,
355,276,0,
356,277,0,
356,276,0,
354,275,0,
355,275,0,
355,275,0,
355,275,0,
354,275,0,
354,275,0,
354,273,0,
352,275,0,
352,277,0,
351,275,0,
349,274,0,
346,274,0,
346,275,0,
345,275,0,
341,275,0,
339,275,0,
338,273,0,
337,275,0,
335,275,0,
335,274,0,
334,273,0,
333,273,0,
333,275,0,
332,275,0,
334,274,0,
334,273,0,
335,273,0,
336,273,0,
337,274,0,
