EDA,PPG1,PPG2,event_code
378,206,0,
374,206,0,
369,205,0,
365,206,0,
361,205,0,
356,205,0,
352,203,0,
348,205,0,
346,204,0,
342,204,0,
339,202,0,
336,203,0,
335,203,0,
333,202,0,
331,203,0,
331,201,0,
331,201,0,
330,201,0,
329,201,0,
331,200,0,
332,200,0,
332,200,0,
333,201,0,
335,200,0,
336,199,0,
337,200,0,
339,199,0,
342,198,0,
343,198,0,
345,199,0,
347,199,0,
349,197,0,
350,198,0,
351,198,0,
353,197,0,
353,198,0,
354,197,0,
355,197,0,
355,198,0,
353,197,0,
354,197,0,
353,197,0,
351,197,0,
350,197,0,
350,197,0,
347,196,0,
345,197,0,
342,197,0,
341,196,0,
339,196,0,
338,197,0,
334,196,0,
332,197,0,
330,196,0,
327,197,0,
326,196,0,
323,197,0,
321,195,0,
318,195,0,
318,195,0,
316,195,0,
313,194,0,
311,195,0,
311,195,0,
308,194,0,
309,194,0,
306,195,0,
305,193,0,
303,194,0,
303,193,0,
301,194,0,
301,193,0,
299,194,0,
298,193,0,
298,193,0,
297,192,0,
297,193,0,
296,192,0,
296,192,0,
295,192,0,
296,192,0,
294,192,0,
295,192,0,
294,192,0,
293,191,0,
294,191,0,
293,191,0,
293,190,0,
292,191,0,
292,191,0,
294,191,0,
293,191,0,
293,190,0,
292,191,0,
292,190,0,
293,190,0,
292,191,0,
293,190,0,
292,190,0,
291,190,0,
292,189,0,
290,190,0,
291,189,0,
289,190,0,
290,188,0,
288,190,0,
290,188,0,
288,190,0,
289,189,0,
288,189,0,
288,188,0,
288,189,0,
287,188,0,
287,189,0,
287,188,0,
287,190,0,
289,188,0,
288,189,0,
288,188,0,
288,189,0,
288,188,0,
289,189,0,
291,188,0,
291,189,0,
293,188,0,
296,189,0,
301,188,0,
305,189,0,
311,188,0,
316,189,0,
325,188,0,
334,189,0,
344,189,0,
354,189,0,
366,189,0,
378,191,0,
393,190,0,
405,191,0,
419,192,0,
431,193,0,
445,193,0,
457,192,0,
469,195,0,
479,195,0,
489,197,0,
496,197,0,
504,199,0,
511,198,0,
515,200,0,
519,201,0,
521,201,0,
523,202,0,
523,204,0,
523,204,0,
521,205,0,
519,205,0,
516,207,0,
514,206,0,
509,208,0,
505,208,0,
500,209,0,
496,209,0,
491,210,0,
486,209,0,
479,210,0,
474,210,0,
469,210,0,
463,210,0,
456,210,0,
451,210,0,
444,210,0,
438,210,0,
432,211,0,
427,210,0,
420,209,0,
413,210,0,
408,209,0,
401,209,0,
395,208,0,
388,209,0,
383,208,0,
378,207,0,
371,207,0,
365,207,0,
361,207,0,
356,205,0,
351,206,0,
347,206,0,
343,205,0,
340,204,0,
336,205,0,
335,204,0,
332,204,0,
329,203,0,
329,202,0,
327,202,0,
325,203,0,
326,201,0,
325,200,0,
325,202,0,
326,201,0,
327,200,0,
328,200,0,
328,201,0,
330,199,0,
330,199,0,
332,200,0,
333,198,0,
333,199,0,
334,200,0,
336,198,0,
335,199,0,
336,199,0,
337,197,0,
337,198,0,
336,199,0,
338,198,0,
337,197,0,
336,198,0,
337,198,0,
335,196,0,
334,197,0,
333,197,0,
331,197,0,
330,196,0,
327,197,0,
326,196,0,
324,197,0,
321,197,0,
320,197,0,
319,196,0,
318,196,0,
314,196,0,
313,196,0,
310,196,0,
310,195,0,
307,196,0,
306,195,0,
303,195,0,
303,194,0,
300,194,0,
299,194,0,
296,195,0,
295,193,0,
293,194,0,
294,193,0,
292,194,0,
291,192,0,
289,193,0,
289,192,0,
287,193,0,
288,192,0,
286,193,0,
285,192,0,
284,192,0,
285,192,0,
283,191,0,
283,191,0,
283,190,0,
282,191,0,
282,191,0,
283,190,0,
281,190,0,
281,191,0,
282,191,0,
281,189,0,
280,190,0,
280,190,0,
282,189,0,
281,190,0,
282,190,0,
283,188,0,
282,189,0,
282,189,0,
283,188,0,
282,188,0,
282,189,0,
282,188,0,
282,189,0,
282,189,0,
282,188,0,
281,188,0,
281,189,0,
281,188,0,
280,189,0,
281,188,0,
282,188,0,
281,187,0,
280,188,0,
281,188,0,
281,188,0,
280,188,0,
279,188,0,
280,188,0,
280,188,0,
280,187,0,
279,187,0,
281,186,0,
281,187,0,
283,187,0,
284,187,0,
287,186,0,
290,187,0,
295,186,0,
298,187,0,
306,187,0,
314,187,0,
323,187,0,
333,188,0,
345,188,0,
357,189,0,
371,189,0,
386,188,0,
402,190,0,
417,191,0,
434,191,0,
448,191,0,
464,193,0,
479,192,0,
491,195,0,
504,195,0,
516,197,0,
526,198,0,
534,199,0,
542,199,0,
548,201,0,
552,202,0,
555,203,0,
560,204,0,
560,205,0,
559,206,0,
559,207,0,
556,207,0,
552,209,0,
548,208,0,
542,210,0,
537,209,0,
531,211,0,
526,211,0,
518,212,0,
511,212,0,
503,212,0,
497,211,0,
490,212,0,
483,213,0,
476,212,0,
470,213,0,
462,212,0,
456,213,0,
451,212,0,
443,213,0,
438,211,0,
431,211,0,
426,211,0,
420,210,0,
415,211,0,
408,210,0,
403,209,0,
399,208,0,
393,209,0,
388,208,0,
382,208,0,
377,207,0,
372,207,0,
369,207,0,
364,207,0,
360,206,0,
355,206,0,
352,205,0,
350,204,0,
346,205,0,
344,204,0,
340,204,0,
339,202,0,
337,203,0,
336,201,0,
333,202,0,
334,200,0,
332,201,0,
333,200,0,
332,201,0,
333,199,0,
333,200,0,
334,198,0,
334,199,0,
336,199,0,
336,199,0,
337,198,0,
336,198,0,
338,198,0,
339,197,0,
339,197,0,
338,198,0,
339,197,0,
339,196,0,
338,197,0,
338,196,0,
336,197,0,
336,196,0,
335,196,0,
335,195,0,
332,196,0,
331,195,0,
329,195,0,
328,195,0,
326,195,0,
324,195,0,
320,195,0,
319,194,0,
317,194,0,
314,195,0,
312,194,0,
309,193,0,
307,192,0,
304,193,0,
302,194,0,
300,193,0,
299,192,0,
296,192,0,
295,193,0,
293,193,0,
293,192,0,
291,192,0,
289,192,0,
288,191,0,
288,190,0,
287,190,0,
286,191,0,
284,191,0,
285,190,0,
283,190,0,
280,190,0,
281,190,0,
281,190,0,
280,189,0,
280,190,0,
278,190,0,
279,189,0,
279,188,0,
279,188,0,
278,189,0,
279,189,0,
279,188,0,
280,187,0,
278,188,0,
279,187,0,
280,186,0,
279,187,0,
278,187,0,
280,187,0,
280,186,0,
280,187,0,
280,187,0,
281,186,0,
281,186,0,
281,187,0,
282,186,0,
282,186,0,
282,186,0,
282,186,0,
283,186,0,
283,185,0,
282,186,0,
282,185,0,
281,186,0,
282,187,0,
282,185,0,
281,185,0,
280,186,0,
281,185,0,
281,185,0,
280,186,0,
279,186,0,
279,187,0,
279,185,0,
277,184,0,
276,186,0,
276,185,0,
276,185,0,
275,185,0,
274,186,0,
274,187,0,
274,185,0,
273,186,0,
273,186,0,
274,185,0,
274,184,0,
275,186,0,
277,185,0,
278,185,0,
281,185,0,
285,185,0,
289,186,0,
296,185,0,
301,187,0,
310,184,0,
318,186,0,
330,186,0,
341,186,0,
355,187,0,
368,187,0,
385,187,0,
401,187,0,
417,189,0,
435,188,0,
451,191,0,
468,191,0,
483,192,0,
499,192,0,
512,195,0,
526,194,0,
537,197,0,
549,198,0,
557,198,0,
564,201,0,
570,201,0,
575,203,0,
578,202,0,
579,206,0,
580,205,0,
577,207,0,
576,208,0,
573,208,0,
568,210,0,
564,210,0,
559,210,0,
552,212,0,
545,212,0,
539,213,0,
532,212,0,
525,212,0,
517,213,0,
511,213,0,
504,212,0,
496,214,0,
489,215,0,
483,213,0,
476,212,0,
468,214,0,
462,213,0,
456,213,0,
449,212,0,
441,213,0,
436,213,0,
430,212,0,
423,212,0,
417,211,0,
411,211,0,
406,210,0,
400,211,0,
394,209,0,
389,208,0,
383,208,0,
378,209,0,
373,206,0,
368,207,0,
364,207,0,
360,206,0,
356,206,0,
353,204,0,
348,206,0,
346,205,0,
343,204,0,
340,204,0,
338,202,0,
337,203,0,
336,201,0,
335,203,0,
335,201,0,
333,202,0,
334,200,0,
335,200,0,
334,201,0,
335,199,0,
335,200,0,
337,199,0,
336,199,0,
339,198,0,
337,199,0,
339,199,0,
338,197,0,
338,198,0,
339,197,0,
338,198,0,
338,197,0,
336,197,0,
337,197,0,
336,198,0,
335,197,0,
334,197,0,
333,197,0,
331,196,0,
329,197,0,
328,195,0,
325,197,0,
324,194,0,
321,195,0,
320,196,0,
317,195,0,
316,195,0,
313,194,0,
310,195,0,
311,194,0,
307,195,0,
306,194,0,
303,194,0,
302,193,0,
300,192,0,
296,194,0,
295,193,0,
292,193,0,
292,193,0,
291,192,0,
288,193,0,
287,192,0,
285,193,0,
285,192,0,
284,192,0,
283,191,0,
281,191,0,
281,191,0,
279,191,0,
278,191,0,
279,190,0,
278,191,0,
277,190,0,
276,191,0,
276,190,0,
277,189,0,
275,190,0,
276,189,0,
275,189,0,
275,188,0,
274,189,0,
275,188,0,
273,189,0,
274,188,0,
274,188,0,
273,188,0,
273,188,0,
273,188,0,
273,187,0,
273,187,0,
274,186,0,
273,187,0,
273,186,0,
273,187,0,
274,187,0,
275,186,0,
275,187,0,
275,186,0,
274,187,0,
275,185,0,
275,187,0,
277,186,0,
276,187,0,
275,185,0,
274,187,0,
276,186,0,
276,187,0,
277,186,0,
276,187,0,
276,185,0,
276,186,0,
278,185,0,
276,187,0,
276,186,0,
276,186,0,
277,185,0,
276,187,0,
277,185,0,
275,187,0,
275,185,0,
274,186,0,
277,186,0,
274,187,0,
275,186,0,
275,186,0,
274,186,0,
275,186,0,
273,187,0,
273,185,0,
273,185,0,
271,186,0,
272,187,0,
273,185,0,
272,185,0,
271,186,0,
272,186,0,
272,185,0,
271,186,0,
271,187,0,
271,186,0,
271,185,0,
271,186,0,
270,186,0,
271,186,0,
272,185,0,
273,184,0,
274,186,0,
277,185,0,
280,185,0,
284,186,0,
290,185,0,
297,185,0,
305,186,0,
314,187,0,
327,187,0,
339,186,0,
353,186,0,
368,187,0,
384,189,0,
401,188,0,
418,189,0,
435,191,0,
453,191,0,
470,192,0,
486,192,0,
500,195,0,
515,195,0,
528,196,0,
540,198,0,
551,199,0,
560,200,0,
567,201,0,
573,203,0,
577,204,0,
579,204,0,
580,206,0,
580,207,0,
578,207,0,
575,209,0,
572,208,0,
568,210,0,
564,212,0,
558,212,0,
551,213,0,
545,212,0,
538,214,0,
533,214,0,
525,214,0,
518,214,0,
510,215,0,
503,216,0,
497,215,0,
489,216,0,
482,215,0,
475,216,0,
469,213,0,
462,215,0,
455,214,0,
448,215,0,
442,212,0,
434,214,0,
429,213,0,
422,213,0,
417,213,0,
410,212,0,
405,213,0,
400,211,0,
394,211,0,
389,210,0,
383,210,0,
379,209,0,
373,210,0,
369,209,0,
366,209,0,
362,207,0,
357,207,0,
353,207,0,
350,207,0,
348,206,0,
345,205,0,
343,205,0,
340,205,0,
339,205,0,
338,204,0,
336,203,0,
334,203,0,
334,203,0,
335,201,0,
334,201,0,
334,201,0,
334,201,0,
334,201,0,
335,200,0,
335,200,0,
334,200,0,
335,200,0,
336,198,0,
336,198,0,
334,199,0,
335,198,0,
335,199,0,
336,198,0,
335,198,0,
333,197,0,
334,197,0,
334,196,0,
332,197,0,
331,197,0,
329,197,0,
328,196,0,
327,196,0,
325,196,0,
321,196,0,
320,196,0,
319,195,0,
316,196,0,
315,196,0,
312,195,0,
311,195,0,
309,195,0,
307,195,0,
306,194,0,
303,195,0,
301,194,0,
299,193,0,
298,194,0,
297,193,0,
294,194,0,
293,193,0,
291,194,0,
290,193,0,
289,192,0,
288,193,0,
286,192,0,
286,192,0,
285,192,0,
284,192,0,
283,190,0,
281,193,0,
281,190,0,
281,190,0,
279,191,0,
280,190,0,
278,191,0,
277,189,0,
276,191,0,
278,190,0,
277,190,0,
276,191,0,
276,189,0,
276,189,0,
277,189,0,
275,189,0,
276,189,0,
275,189,0,
275,189,0,
275,187,0,
275,189,0,
275,188,0,
274,188,0,
275,188,0,
276,188,0,
274,188,0,
275,187,0,
274,189,0,
275,186,0,
275,187,0,
276,188,0,
276,187,0,
276,187,0,
275,186,0,
275,187,0,
277,187,0,
276,188,0,
277,187,0,
276,187,0,
276,187,0,
277,186,0,
276,187,0,
277,186,0,
276,187,0,
277,186,0,
278,186,0,
278,187,0,
277,187,0,
277,187,0,
278,187,0,
279,187,0,
279,188,0,
280,187,0,
279,188,0,
279,187,0,
278,187,0,
278,188,0,
277,187,0,
276,188,0,
276,187,0,
276,188,0,
277,187,0,
274,188,0,
275,188,0,
274,188,0,
274,187,0,
276,188,0,
274,189,0,
275,188,0,
274,188,0,
274,187,0,
275,187,0,
274,189,0,
275,187,0,
273,188,0,
274,188,0,
274,188,0,
274,189,0,
273,188,0,
272,188,0,
273,187,0,
272,188,0,
272,188,0,
272,188,0,
271,187,0,
272,187,0,
271,188,0,
272,188,0,
273,188,0,
273,189,0,
277,188,0,
281,187,0,
284,187,0,
289,187,0,
295,189,0,
305,188,0,
314,188,0,
324,188,0,
336,190,0,
349,189,0,
364,189,0,
380,189,0,
395,190,0,
412,191,0,
429,193,0,
446,193,0,
463,193,0,
479,194,0,
494,196,0,
507,198,0,
520,198,0,
532,200,0,
542,200,0,
550,202,0,
556,203,0,
562,205,0,
566,205,0,
569,205,0,
569,207,0,
568,208,0,
566,210,0,
564,211,0,
561,211,0,
555,212,0,
550,212,0,
544,214,0,
538,213,0,
532,214,0,
526,214,0,
519,215,0,
512,216,0,
506,216,0,
499,216,0,
492,216,0,
484,217,0,
480,217,0,
473,216,0,
466,216,0,
460,217,0,
454,217,0,
448,216,0,
442,216,0,
437,215,0,
431,216,0,
424,215,0,
421,215,0,
416,214,0,
410,214,0,
404,214,0,
398,213,0,
394,213,0,
388,212,0,
382,212,0,
376,211,0,
372,211,0,
368,210,0,
364,210,0,
359,209,0,
354,210,0,
352,209,0,
349,208,0,
345,208,0,
342,208,0,
340,208,0,
339,207,0,
337,205,0,
336,206,0,
334,206,0,
334,205,0,
335,204,0,
334,204,0,
334,204,0,
333,204,0,
334,203,0,
335,203,0,
336,202,0,
336,202,0,
336,202,0,
336,203,0,
337,202,0,
339,201,0,
339,201,0,
339,201,0,
338,202,0,
338,201,0,
338,201,0,
337,200,0,
336,201,0,
335,200,0,
333,200,0,
333,201,0,
332,199,0,
330,200,0,
328,198,0,
325,199,0,
325,200,0,
323,199,0,
320,200,0,
319,198,0,
317,199,0,
314,199,0,
313,198,0,
309,199,0,
309,197,0,
305,198,0,
303,197,0,
302,197,0,
299,198,0,
299,196,0,
296,197,0,
294,197,0,
295,196,0,
292,197,0,
291,196,0,
289,195,0,
288,195,0,
289,194,0,
286,195,0,
287,194,0,
285,195,0,
286,195,0,
286,193,0,
285,192,0,
285,194,0,
284,194,0,
284,193,0,
284,193,0,
284,192,0,
283,192,0,
282,194,0,
282,193,0,
282,192,0,
281,192,0,
280,192,0,
279,192,0,
279,192,0,
279,192,0,
279,191,0,
277,191,0,
277,191,0,
277,191,0,
277,191,0,
275,191,0,
276,191,0,
276,191,0,
277,190,0,
277,190,0,
277,191,0,
278,189,0,
279,189,0,
278,189,0,
278,190,0,
278,189,0,
279,189,0,
280,189,0,
278,190,0,
279,189,0,
277,190,0,
278,189,0,
278,189,0,
279,190,0,
278,188,0,
278,189,0,
277,188,0,
277,188,0,
278,189,0,
277,188,0,
276,189,0,
277,188,0,
277,189,0,
277,189,0,
277,188,0,
276,189,0,
277,189,0,
277,189,0,
276,190,0,
276,188,0,
276,189,0,
275,188,0,
275,188,0,
275,189,0,
275,189,0,
273,189,0,
273,188,0,
273,189,0,
274,189,0,
273,188,0,
273,189,0,
273,188,0,
272,189,0,
274,188,0,
273,190,0,
273,188,0,
272,189,0,
273,188,0,
274,188,0,
273,189,0,
274,188,0,
273,189,0,
274,188,0,
275,188,0,
273,189,0,
274,188,0,
273,189,0,
274,187,0,
275,187,0,
273,189,0,
275,188,0,
274,189,0,
277,187,0,
280,188,0,
282,189,0,
286,188,0,
290,189,0,
297,188,0,
305,188,0,
313,190,0,
323,188,0,
334,190,0,
347,189,0,
361,189,0,
376,191,0,
393,190,0,
407,192,0,
425,192,0,
440,192,0,
457,195,0,
472,194,0,
486,196,0,
499,196,0,
511,198,0,
524,200,0,
533,200,0,
542,201,0,
549,202,0,
553,203,0,
558,204,0,
561,207,0,
562,207,0,
561,208,0,
560,209,0,
558,209,0,
554,211,0,
551,211,0,
545,212,0,
541,212,0,
536,212,0,
529,215,0,
523,214,0,
516,215,0,
510,214,0,
503,214,0,
497,216,0,
490,215,0,
484,216,0,
478,215,0,
470,216,0,
466,216,0,
458,216,0,
453,215,0,
445,215,0,
440,215,0,
435,214,0,
428,215,0,
423,213,0,
416,214,0,
412,213,0,
407,212,0,
401,213,0,
396,212,0,
390,212,0,
386,211,0,
382,210,0,
375,210,0,
371,210,0,
367,209,0,
363,208,0,
359,208,0,
354,209,0,
352,208,0,
349,208,0,
347,206,0,
345,206,0,
341,207,0,
340,207,0,
340,205,0,
339,204,0,
337,204,0,
335,204,0,
335,205,0,
335,203,0,
336,202,0,
336,203,0,
336,203,0,
336,203,0,
338,202,0,
339,201,0,
338,201,0,
338,202,0,
340,201,0,
341,200,0,
340,201,0,
342,200,0,
342,200,0,
341,200,0,
341,200,0,
342,200,0,
341,198,0,
340,199,0,
338,200,0,
338,200,0,
337,199,0,
336,200,0,
335,197,0,
331,199,0,
330,199,0,
328,199,0,
327,199,0,
326,196,0,
324,198,0,
320,198,0,
319,198,0,
318,197,0,
315,196,0,
313,196,0,
309,197,0,
308,197,0,
307,197,0,
306,196,0,
305,195,0,
303,194,0,
301,194,0,
300,195,0,
299,195,0,
297,195,0,
297,195,0,
296,195,0,
295,194,0,
293,192,0,
291,194,0,
291,193,0,
288,194,0,
288,193,0,
288,192,0,
285,194,0,
286,192,0,
284,192,0,
284,192,0,
284,192,0,
283,192,0,
281,191,0,
282,190,0,
281,191,0,
281,191,0,
282,190,0,
280,191,0,
281,191,0,
280,190,0,
280,190,0,
281,190,0,
280,190,0,
280,191,0,
279,190,0,
279,190,0,
280,189,0,
280,190,0,
279,191,0,
279,189,0,
279,190,0,
281,190,0,
280,190,0,
281,190,0,
281,188,0,
280,190,0,
282,189,0,
282,189,0,
281,188,0,
281,188,0,
280,190,0,
279,189,0,
281,189,0,
280,188,0,
280,188,0,
279,189,0,
279,189,0,
280,189,0,
280,188,0,
280,188,0,
279,188,0,
279,189,0,
281,189,0,
281,187,0,
281,188,0,
281,189,0,
281,188,0,
281,188,0,
280,188,0,
280,189,0,
281,189,0,
281,188,0,
280,188,0,
279,189,0,
279,189,0,
281,188,0,
281,188,0,
279,190,0,
279,188,0,
279,189,0,
279,188,0,
279,189,0,
280,189,0,
277,189,0,
278,189,0,
277,189,0,
277,190,0,
278,188,0,
277,190,0,
277,188,0,
276,189,0,
276,189,0,
277,189,0,
276,189,0,
275,189,0,
275,190,0,
275,190,0,
275,189,0,
274,189,0,
273,189,0,
275,189,0,
275,188,0,
276,190,0,
279,188,0,
280,190,0,
283,188,0,
287,188,0,
292,189,0,
299,188,0,
304,190,0,
315,188,0,
324,190,0,
336,190,0,
349,189,0,
362,191,0,
378,190,0,
392,191,0,
410,191,0,
426,192,0,
440,194,0,
457,193,0,
472,194,0,
487,197,0,
500,196,0,
511,198,0,
523,199,0,
531,200,0,
540,202,0,
548,202,0,
552,204,0,
557,205,0,
559,206,0,
560,207,0,
561,208,0,
559,209,0,
557,210,0,
553,211,0,
550,212,0,
546,212,0,
540,213,0,
534,213,0,
527,214,0,
521,215,0,
514,215,0,
507,215,0,
500,215,0,
492,216,0,
486,216,0,
480,214,0,
473,217,0,
467,216,0,
460,216,0,
454,216,0,
449,214,0,
444,215,0,
438,214,0,
432,215,0,
428,214,0,
421,214,0,
417,214,0,
411,214,0,
406,213,0,
401,212,0,
395,212,0,
391,212,0,
385,211,0,
380,211,0,
376,210,0,
372,211,0,
369,209,0,
364,210,0,
360,209,0,
357,207,0,
353,209,0,
352,206,0,
348,207,0,
346,206,0,
344,206,0,
342,206,0,
343,204,0,
340,205,0,
340,204,0,
338,204,0,
339,204,0,
339,203,0,
338,203,0,
339,201,0,
339,202,0,
340,203,0,
341,201,0,
341,202,0,
342,200,0,
342,201,0,
344,200,0,
345,200,0,
346,201,0,
347,198,0,
347,198,0,
346,199,0,
346,200,0,
347,199,0,
347,200,0,
345,200,0,
345,198,0,
343,199,0,
342,199,0,
340,199,0,
339,198,0,
338,198,0,
336,198,0,
333,199,0,
332,197,0,
330,197,0,
328,197,0,
327,196,0,
324,196,0,
321,197,0,
320,197,0,
319,197,0,
317,196,0,
315,195,0,
312,196,0,
309,195,0,
308,195,0,
307,194,0,
305,194,0,
303,195,0,
300,195,0,
300,194,0,
299,194,0,
298,193,0,
297,194,0,
295,194,0,
296,193,0,
296,192,0,
295,192,0,
292,192,0,
292,192,0,
292,192,0,
291,192,0,
289,191,0,
288,191,0,
288,191,0,
289,190,0,
287,190,0,
285,190,0,
285,191,0,
285,190,0,
285,189,0,
284,190,0,
284,191,0,
284,189,0,
284,189,0,
283,189,0,
281,190,0,
281,190,0,
282,189,0,
281,188,0,
281,188,0,
280,188,0,
281,189,0,
281,189,0,
283,187,0,
283,188,0,
282,188,0,
282,188,0,
284,188,0,
284,186,0,
284,187,0,
284,188,0,
285,187,0,
284,187,0,
284,187,0,
284,187,0,
285,187,0,
285,187,0,
285,186,0,
285,187,0,
286,187,0,
287,186,0,
285,187,0,
286,187,0,
285,187,0,
285,187,0,
287,186,0,
285,187,0,
286,186,0,
285,186,0,
284,187,0,
285,186,0,
284,187,0,
283,187,0,
283,186,0,
282,187,0,
283,186,0,
281,187,0,
281,186,0,
281,187,0,
282,185,0,
281,186,0,
281,187,0,
280,186,0,
278,187,0,
280,186,0,
280,185,0,
279,187,0,
279,186,0,
277,187,0,
279,185,0,
279,186,0,
279,187,0,
279,186,0,
278,187,0,
280,187,0,
281,185,0,
281,187,0,
283,187,0,
286,187,0,
290,187,0,
294,186,0,
299,187,0,
305,187,0,
313,187,0,
322,189,0,
334,189,0,
346,188,0,
359,188,0,
373,189,0,
389,190,0,
404,191,0,
422,191,0,
438,190,0,
455,192,0,
470,194,0,
484,195,0,
499,195,0,
511,196,0,
522,197,0,
532,198,0,
541,199,0,
548,201,0,
554,203,0,
558,203,0,
