EDA,PPG1,PPG2,event_code
326,320,0,
327,320,0,
328,319,0,
329,318,0,
330,319,0,
332,319,0,
333,318,0,
335,320,0,
336,320,0,
339,319,0,
340,318,0,
340,320,0,
341,320,0,
343,320,0,
343,320,0,
346,320,0,
346,320,0,
346,320,0,
346,320,0,
348,320,0,
349,320,0,
349,321,0,
348,321,0,
350,320,0,
349,320,0,
350,320,0,
349,321,0,
348,320,0,
348,320,0,
347,320,0,
347,320,0,
346,320,0,
346,321,0,
345,321,0,
344,321,0,
343,321,0,
344,320,0,
343,321,0,
343,321,0,
343,320,0,
342,321,0,
342,322,0,
342,321,0,
341,321,0,
341,321,0,
341,321,0,
340,321,0,
340,321,0,
340,321,0,
339,322,0,
339,322,0,
339,321,0,
338,322,0,
339,322,0,
338,322,0,
339,321,0,
338,321,0,
339,321,0,
338,321,0,
338,321,0,
338,321,0,
338,322,0,
337,322,0,
337,322,0,
336,322,0,
337,322,0,
337,322,0,
336,322,0,
336,321,0,
336,321,0,
337,321,0,
336,322,0,
335,322,0,
335,321,0,
335,321,0,
335,321,0,
335,321,0,
336,322,0,
336,321,0,
336,321,0,
335,321,0,
335,321,0,
334,320,0,
334,322,0,
334,322,0,
334,322,0,
335,322,0,
334,321,0,
336,321,0,
335,320,0,
335,321,0,
335,320,0,
334,321,0,
335,322,0,
334,321,0,
332,322,0,
333,322,0,
333,322,0,
333,321,0,
333,321,0,
333,322,0,
332,321,0,
332,322,0,
331,320,0,
331,322,0,
331,322,0,
329,321,0,
330,321,0,
330,322,0,
330,321,0,
330,322,0,
329,322,0,
329,322,0,
329,321,0,
328,322,0,
328,322,0,
329,321,0,
329,321,0,
329,322,0,
330,321,0,
329,322,0,
330,322,0,
331,322,0,
331,321,0,
330,321,0,
331,322,0,
331,322,0,
332,321,0,
331,321,0,
332,322,0,
332,322,0,
332,321,0,
332,322,0,
331,322,0,
331,321,0,
330,321,0,
331,322,0,
332,322,0,
330,321,0,
329,321,0,
329,322,0,
329,322,0,
330,322,0,
329,322,0,
329,322,0,
330,321,0,
330,321,0,
330,322,0,
330,322,0,
331,321,0,
329,322,0,
329,321,0,
329,322,0,
328,322,0,
328,322,0,
328,322,0,
329,322,0,
327,322,0,
328,321,0,
327,322,0,
326,322,0,
326,322,0,
326,322,0,
327,322,0,
327,321,0,
328,321,0,
329,321,0,
329,321,0,
330,322,0,
330,323,0,
332,322,0,
334,321,0,
335,322,0,
336,321,0,
338,322,0,
339,323,0,
341,323,0,
342,322,0,
344,322,0,
345,323,0,
345,322,0,
348,323,0,
348,323,0,
350,322,0,
351,323,0,
351,322,0,
352,322,0,
353,322,0,
354,323,0,
355,322,0,
354,323,0,
354,323,0,
356,324,0,
357,323,0,
356,324,0,
356,324,0,
357,324,0,
356,324,0,
357,325,0,
356,324,0,
355,324,0,
355,324,0,
355,324,0,
355,325,0,
356,325,0,
356,324,0,
354,325,0,
355,325,0,
355,325,0,
354,324,0,
354,325,0,
353,325,0,
353,325,0,
353,324,0,
353,325,0,
352,325,0,
351,325,0,
349,324,0,
349,325,0,
351,325,0,
349,325,0,
348,325,0,
349,324,0,
349,326,0,
349,325,0,
349,325,0,
348,325,0,
349,325,0,
348,324,0,
349,326,0,
349,325,0,
349,325,0,
348,325,0,
348,325,0,
349,325,0,
348,325,0,
349,325,0,
347,325,0,
348,325,0,
348,325,0,
348,325,0,
348,325,0,
348,324,0,
348,325,0,
348,326,0,
348,325,0,
347,325,0,
347,325,0,
347,325,0,
347,325,0,
348,325,0,
347,325,0,
346,325,0,
346,324,0,
346,325,0,
345,325,0,
345,325,0,
345,325,0,
344,325,0,
344,325,0,
344,324,0,
344,325,0,
344,324,0,
344,325,0,
344,325,0,
345,325,0,
344,326,0,
343,325,0,
344,324,0,
345,325,0,
345,325,0,
345,325,0,
344,325,0,
344,325,0,
344,325,0,
344,325,0,
343,325,0,
343,325,0,
341,324,0,
342,325,0,
342,325,0,
342,325,0,
341,325,0,
341,325,0,
340,325,0,
341,325,0,
340,325,0,
340,324,0,
339,325,0,
339,325,0,
340,326,0,
339,325,0,
340,325,0,
339,325,0,
339,325,0,
340,325,0,
339,325,0,
340,325,0,
340,325,0,
338,324,0,
339,325,0,
340,325,0,
339,325,0,
339,326,0,
340,325,0,
339,324,0,
339,326,0,
339,325,0,
340,325,0,
339,326,0,
339,326,0,
340,325,0,
339,325,0,
339,325,0,
339,325,0,
338,326,0,
338,325,0,
338,325,0,
337,326,0,
337,325,0,
337,325,0,
337,324,0,
337,324,0,
337,324,0,
336,325,0,
335,325,0,
335,325,0,
335,325,0,
336,326,0,
335,326,0,
335,325,0,
335,326,0,
333,326,0,
334,325,0,
334,325,0,
334,325,0,
333,325,0,
334,325,0,
334,325,0,
334,324,0,
334,324,0,
333,325,0,
334,325,0,
335,325,0,
336,326,0,
338,325,0,
338,325,0,
341,324,0,
342,325,0,
344,325,0,
345,325,0,
347,325,0,
348,325,0,
350,325,0,
351,326,0,
352,325,0,
353,325,0,
355,325,0,
356,326,0,
358,326,0,
359,325,0,
360,325,0,
361,325,0,
361,325,0,
363,326,0,
363,326,0,
363,325,0,
363,326,0,
364,326,0,
363,327,0,
365,326,0,
364,327,0,
364,327,0,
363,326,0,
363,326,0,
364,327,0,
362,327,0,
362,326,0,
361,327,0,
361,327,0,
362,327,0,
361,327,0,
361,327,0,
361,327,0,
361,327,0,
360,326,0,
359,328,0,
359,327,0,
359,326,0,
359,327,0,
358,328,0,
358,326,0,
357,326,0,
357,327,0,
357,327,0,
357,328,0,
355,326,0,
355,328,0,
355,327,0,
355,328,0,
354,326,0,
353,328,0,
352,326,0,
351,327,0,
350,327,0,
351,327,0,
350,327,0,
348,328,0,
349,326,0,
348,326,0,
348,327,0,
348,327,0,
348,327,0,
348,327,0,
347,327,0,
347,327,0,
348,327,0,
348,327,0,
348,326,0,
348,327,0,
347,327,0,
348,327,0,
348,327,0,
347,327,0,
347,327,0,
347,326,0,
347,327,0,
347,327,0,
346,326,0,
346,327,0,
345,327,0,
345,327,0,
345,326,0,
345,327,0,
345,326,0,
344,326,0,
343,326,0,
344,327,0,
343,327,0,
343,326,0,
342,327,0,
343,326,0,
344,326,0,
343,326,0,
342,327,0,
343,326,0,
343,326,0,
343,326,0,
345,326,0,
344,327,0,
344,326,0,
345,325,0,
345,325,0,
344,327,0,
344,326,0,
343,326,0,
341,326,0,
342,326,0,
341,326,0,
340,325,0,
338,326,0,
337,325,0,
337,325,0,
336,326,0,
334,326,0,
335,325,0,
333,326,0,
334,326,0,
334,324,0,
333,326,0,
331,326,0,
332,325,0,
331,326,0,
331,326,0,
331,325,0,
331,325,0,
331,325,0,
331,324,0,
331,325,0,
331,325,0,
331,325,0,
331,325,0,
330,325,0,
331,325,0,
331,325,0,
329,325,0,
330,325,0,
329,324,0,
330,324,0,
330,325,0,
329,325,0,
329,326,0,
328,325,0,
329,325,0,
331,325,0,
329,325,0,
330,324,0,
330,325,0,
331,324,0,
330,325,0,
331,325,0,
330,324,0,
330,325,0,
330,325,0,
331,325,0,
329,325,0,
330,324,0,
329,324,0,
328,324,0,
329,324,0,
329,325,0,
328,324,0,
327,324,0,
327,324,0,
328,324,0,
327,324,0,
326,324,0,
326,324,0,
326,324,0,
326,324,0,
327,324,0,
327,324,0,
327,324,0,
327,324,0,
329,324,0,
330,324,0,
331,324,0,
332,324,0,
332,324,0,
334,324,0,
336,324,0,
335,324,0,
336,324,0,
337,324,0,
339,324,0,
340,324,0,
339,324,0,
340,324,0,
341,324,0,
342,324,0,
342,324,0,
342,325,0,
344,324,0,
343,323,0,
344,324,0,
346,324,0,
345,324,0,
346,324,0,
345,324,0,
346,325,0,
347,324,0,
346,324,0,
346,325,0,
347,324,0,
347,325,0,
348,324,0,
348,325,0,
347,324,0,
346,324,0,
347,324,0,
346,324,0,
345,325,0,
345,324,0,
345,325,0,
344,324,0,
343,325,0,
343,325,0,
342,325,0,
342,325,0,
341,325,0,
341,325,0,
341,325,0,
340,325,0,
340,324,0,
339,324,0,
338,324,0,
337,324,0,
336,324,0,
337,324,0,
336,324,0,
336,324,0,
335,324,0,
335,324,0,
335,324,0,
334,325,0,
334,325,0,
334,325,0,
333,324,0,
333,324,0,
333,324,0,
332,324,0,
332,324,0,
332,324,0,
332,324,0,
331,324,0,
332,324,0,
332,324,0,
333,324,0,
332,325,0,
332,324,0,
333,324,0,
332,324,0,
333,324,0,
333,325,0,
333,324,0,
334,324,0,
333,324,0,
333,323,0,
332,324,0,
332,324,0,
332,324,0,
332,323,0,
333,324,0,
333,324,0,
333,323,0,
332,323,0,
332,324,0,
332,323,0,
333,324,0,
331,324,0,
332,323,0,
332,323,0,
331,325,0,
332,324,0,
331,324,0,
332,324,0,
330,324,0,
331,324,0,
331,323,0,
331,324,0,
329,324,0,
329,324,0,
330,324,0,
329,324,0,
330,324,0,
328,324,0,
329,322,0,
329,324,0,
329,324,0,
330,323,0,
328,324,0,
329,324,0,
330,322,0,
330,324,0,
330,324,0,
331,323,0,
330,324,0,
330,324,0,
330,324,0,
330,324,0,
331,323,0,
330,324,0,
330,324,0,
331,324,0,
332,324,0,
330,324,0,
331,324,0,
331,323,0,
331,324,0,
331,323,0,
330,323,0,
331,323,0,
331,323,0,
331,324,0,
330,324,0,
330,325,0,
329,324,0,
330,324,0,
330,324,0,
329,323,0,
328,324,0,
329,323,0,
328,324,0,
327,323,0,
327,324,0,
327,324,0,
326,324,0,
326,323,0,
327,323,0,
326,324,0,
326,323,0,
326,323,0,
326,324,0,
325,324,0,
326,323,0,
325,323,0,
326,323,0,
326,323,0,
326,322,0,
327,322,0,
328,323,0,
328,324,0,
330,324,0,
330,323,0,
332,323,0,
332,324,0,
333,324,0,
335,323,0,
335,324,0,
338,324,0,
339,324,0,
339,324,0,
341,324,0,
342,324,0,
342,324,0,
343,324,0,
343,324,0,
343,324,0,
344,324,0,
346,325,0,
345,325,0,
345,325,0,
345,325,0,
346,324,0,
346,325,0,
347,325,0,
346,324,0,
346,324,0,
346,325,0,
346,324,0,
348,325,0,
347,324,0,
347,324,0,
348,324,0,
349,324,0,
348,325,0,
348,325,0,
348,325,0,
349,324,0,
349,325,0,
349,326,0,
349,324,0,
349,326,0,
349,324,0,
350,324,0,
350,325,0,
349,324,0,
349,325,0,
348,325,0,
348,324,0,
348,325,0,
349,325,0,
348,324,0,
348,325,0,
348,325,0,
348,324,0,
347,325,0,
347,325,0,
347,325,0,
346,326,0,
347,326,0,
345,326,0,
345,325,0,
345,326,0,
345,326,0,
345,326,0,
344,326,0,
343,325,0,
344,326,0,
343,325,0,
344,326,0,
343,326,0,
341,326,0,
343,326,0,
342,325,0,
342,326,0,
342,326,0,
342,325,0,
341,326,0,
342,326,0,
343,326,0,
343,326,0,
341,326,0,
341,326,0,
342,326,0,
342,325,0,
342,326,0,
342,327,0,
341,325,0,
341,326,0,
342,327,0,
342,327,0,
343,327,0,
343,326,0,
343,326,0,
343,327,0,
343,327,0,
343,326,0,
342,326,0,
343,325,0,
343,326,0,
343,327,0,
343,327,0,
343,327,0,
342,326,0,
343,327,0,
344,327,0,
344,327,0,
343,327,0,
343,325,0,
344,327,0,
343,326,0,
342,327,0,
342,327,0,
342,326,0,
342,327,0,
342,327,0,
342,326,0,
341,327,0,
341,326,0,
341,326,0,
342,327,0,
341,327,0,
341,325,0,
341,326,0,
342,327,0,
341,326,0,
341,326,0,
343,326,0,
343,327,0,
343,327,0,
344,327,0,
344,327,0,
344,327,0,
344,327,0,
344,327,0,
343,327,0,
343,327,0,
343,326,0,
343,326,0,
342,326,0,
340,326,0,
339,327,0,
338,327,0,
336,327,0,
336,327,0,
334,327,0,
334,327,0,
332,327,0,
332,327,0,
331,326,0,
330,327,0,
330,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,326,0,
329,325,0,
329,326,0,
329,325,0,
329,326,0,
330,326,0,
330,325,0,
331,325,0,
330,326,0,
332,325,0,
331,325,0,
332,326,0,
334,326,0,
335,326,0,
336,325,0,
339,326,0,
340,326,0,
341,325,0,
343,325,0,
345,326,0,
345,325,0,
347,326,0,
348,326,0,
350,326,0,
351,326,0,
351,325,0,
351,326,0,
352,326,0,
354,326,0,
353,325,0,
353,326,0,
353,326,0,
353,326,0,
354,326,0,
353,327,0,
353,325,0,
352,326,0,
352,326,0,
353,326,0,
352,326,0,
352,326,0,
351,326,0,
351,326,0,
351,326,0,
350,327,0,
351,325,0,
350,326,0,
350,327,0,
351,326,0,
351,327,0,
350,326,0,
349,327,0,
349,326,0,
349,327,0,
349,326,0,
348,326,0,
349,326,0,
348,326,0,
348,326,0,
348,327,0,
348,326,0,
346,326,0,
345,326,0,
346,327,0,
346,326,0,
345,325,0,
344,327,0,
344,325,0,
343,326,0,
342,326,0,
341,326,0,
340,326,0,
339,326,0,
338,326,0,
338,326,0,
338,325,0,
338,326,0,
338,325,0,
337,326,0,
337,325,0,
337,326,0,
338,326,0,
338,326,0,
340,325,0,
341,325,0,
342,325,0,
342,326,0,
344,326,0,
344,325,0,
346,325,0,
348,325,0,
348,325,0,
350,325,0,
351,325,0,
351,325,0,
353,324,0,
353,325,0,
355,325,0,
354,325,0,
355,325,0,
355,325,0,
356,325,0,
356,325,0,
356,326,0,
356,325,0,
356,325,0,
356,326,0,
356,326,0,
355,325,0,
355,326,0,
355,326,0,
354,326,0,
353,326,0,
353,326,0,
353,326,0,
351,326,0,
352,327,0,
352,327,0,
350,326,0,
349,327,0,
349,326,0,
349,326,0,
349,327,0,
348,326,0,
348,326,0,
348,326,0,
347,325,0,
346,326,0,
346,326,0,
344,326,0,
343,326,0,
343,326,0,
343,326,0,
341,326,0,
341,325,0,
340,326,0,
339,326,0,
339,326,0,
339,325,0,
337,326,0,
337,326,0,
336,326,0,
338,325,0,
336,326,0,
335,326,0,
336,325,0,
336,325,0,
336,325,0,
336,326,0,
336,324,0,
334,325,0,
334,325,0,
334,325,0,
333,325,0,
331,325,0,
332,325,0,
331,324,0,
330,325,0,
330,325,0,
329,325,0,
328,325,0,
327,325,0,
327,325,0,
327,324,0,
326,324,0,
326,325,0,
326,324,0,
327,324,0,
328,325,0,
329,325,0,
330,325,0,
331,324,0,
333,324,0,
333,325,0,
334,324,0,
334,324,0,
335,324,0,
336,325,0,
338,323,0,
338,324,0,
339,324,0,
340,324,0,
341,323,0,
341,325,0,
342,325,0,
342,324,0,
343,324,0,
343,324,0,
344,325,0,
343,324,0,
343,325,0,
343,323,0,
344,325,0,
344,325,0,
345,325,0,
343,325,0,
343,325,0,
344,324,0,
344,325,0,
343,325,0,
344,325,0,
343,325,0,
342,324,0,
342,325,0,
343,325,0,
342,325,0,
341,325,0,
342,325,0,
343,324,0,
342,326,0,
342,326,0,
342,325,0,
341,325,0,
341,325,0,
342,325,0,
341,325,0,
340,324,0,
341,325,0,
340,325,0,
341,324,0,
339,325,0,
339,325,0,
338,325,0,
338,324,0,
338,324,0,
338,324,0,
337,325,0,
336,325,0,
335,325,0,
336,325,0,
335,325,0,
334,325,0,
334,325,0,
334,325,0,
333,325,0,
333,325,0,
333,325,0,
332,325,0,
332,325,0,
331,325,0,
329,324,0,
330,325,0,
330,325,0,
330,325,0,
331,325,0,
331,325,0,
331,325,0,
331,325,0,
332,324,0,
332,325,0,
332,324,0,
332,324,0,
332,325,0,
333,325,0,
331,325,0,
333,324,0,
333,324,0,
333,324,0,
333,324,0,
333,324,0,
333,325,0,
332,325,0,
333,325,0,
333,325,0,
332,324,0,
332,325,0,
332,325,0,
331,324,0,
331,324,0,
331,325,0,
331,324,0,
331,324,0,
332,325,0,
330,325,0,
331,325,0,
332,325,0,
332,324,0,
332,325,0,
332,325,0,
333,324,0,
332,324,0,
332,324,0,
332,324,0,
331,324,0,
332,325,0,
330,325,0,
331,325,0,
331,325,0,
331,324,0,
331,325,0,
331,324,0,
331,324,0,
331,324,0,
331,323,0,
332,325,0,
332,323,0,
330,324,0,
330,324,0,
331,324,0,
331,324,0,
330,325,0,
330,324,0,
329,324,0,
331,324,0,
329,325,0,
330,324,0,
328,324,0,
329,324,0,
330,324,0,
331,323,0,
330,324,0,
329,324,0,
329,324,0,
329,324,0,
328,324,0,
330,324,0,
328,324,0,
330,323,0,
329,324,0,
330,324,0,
330,324,0,
330,325,0,
332,324,0,
332,323,0,
333,325,0,
334,324,0,
335,324,0,
336,324,0,
337,324,0,
337,324,0,
339,324,0,
340,324,0,
342,324,0,
343,324,0,
343,324,0,
346,324,0,
346,324,0,
347,324,0,
347,324,0,
348,324,0,
348,325,0,
348,325,0,
349,323,0,
350,324,0,
349,324,0,
349,324,0,
349,325,0,
350,323,0,
350,324,0,
351,324,0,
349,325,0,
349,325,0,
350,324,0,
350,324,0,
350,325,0,
351,325,0,
351,324,0,
349,325,0,
351,324,0,
349,324,0,
351,326,0,
352,325,0,
351,324,0,
351,325,0,
351,324,0,
351,324,0,
351,325,0,
351,325,0,
349,324,0,
350,326,0,
350,325,0,
350,325,0,
349,326,0,
349,325,0,
348,325,0,
348,325,0,
348,325,0,
348,325,0,
349,324,0,
348,324,0,
347,325,0,
347,325,0,
347,325,0,
346,324,0,
345,325,0,
345,325,0,
346,325,0,
345,325,0,
344,325,0,
344,324,0,
343,324,0,
344,326,0,
344,325,0,
342,325,0,
343,325,0,
344,324,0,
344,324,0,
343,325,0,
344,324,0,
344,325,0,
344,325,0,
345,325,0,
344,325,0,
345,325,0,
344,324,0,
342,324,0,
343,325,0,
345,324,0,
343,325,0,
344,324,0,
343,325,0,
344,324,0,
344,325,0,
344,325,0,
344,325,0,
344,324,0,
345,324,0,
343,325,0,
343,325,0,
344,324,0,
344,325,0,
343,325,0,
345,325,0,
344,325,0,
345,324,0,
344,325,0,
346,324,0,
347,324,0,
347,324,0,
348,325,0,
347,324,0,
346,324,0,
346,324,0,
347,324,0,
345,324,0,
344,324,0,
343,325,0,
344,324,0,
343,324,0,
342,325,0,
341,325,0,
341,324,0,
341,324,0,
340,324,0,
340,324,0,
339,324,0,
339,324,0,
340,324,0,
340,325,0,
338,325,0,
339,323,0,
338,324,0,
338,324,0,
339,324,0,
338,324,0,
339,324,0,
338,324,0,
339,323,0,
338,325,0,
338,324,0,
337,323,0,
337,323,0,
337,324,0,
337,323,0,
337,324,0,
336,324,0,
335,323,0,
334,324,0,
335,323,0,
335,324,0,
334,323,0,
334,324,0,
334,323,0,
335,324,0,
335,324,0,
334,322,0,
334,324,0,
335,322,0,
333,324,0,
333,323,0,
333,323,0,
333,322,0,
333,323,0,
334,323,0,
333,322,0,
333,323,0,
334,323,0,
335,322,0,
335,323,0,
336,323,0,
337,322,0,
339,322,0,
340,323,0,
340,323,0,
344,323,0,
345,323,0,
347,323,0,
349,323,0,
351,322,0,
353,324,0,
354,322,0,
355,323,0,
357,323,0,
357,324,0,
358,324,0,
359,323,0,
358,324,0,
358,324,0,
358,323,0,
358,323,0,
358,324,0,
358,323,0,
357,323,0,
357,324,0,
355,323,0,
355,324,0,
354,324,0,
354,324,0,
352,323,0,
353,324,0,
351,324,0,
352,324,0,
352,324,0,
352,324,0,
351,324,0,
352,324,0,
352,323,0,
351,323,0,
352,323,0,
352,324,0,
352,323,0,
353,324,0,
353,325,0,
353,324,0,
354,324,0,
354,324,0,
355,324,0,
355,324,0,
355,323,0,
355,324,0,
355,323,0,
355,324,0,
356,324,0,
356,325,0,
357,324,0,
358,325,0,
357,324,0,
357,324,0,
356,325,0,
357,324,0,
358,323,0,
356,323,0,
356,325,0,
356,324,0,
355,324,0,
356,324,0,
356,323,0,
355,324,0,
354,324,0,
356,324,0,
356,324,0,
355,324,0,
355,324,0,
355,324,0,
355,324,0,
356,324,0,
356,324,0,
355,323,0,
354,324,0,
353,324,0,
354,324,0,
353,324,0,
351,325,0,
351,324,0,
351,323,0,
350,324,0,
349,324,0,
349,324,0,
349,324,0,
349,324,0,
349,324,0,
349,323,0,
349,324,0,
348,323,0,
348,323,0,
348,324,0,
349,324,0,
348,323,0,
349,322,0,
349,324,0,
348,322,0,
348,322,0,
347,324,0,
348,323,0,
347,323,0,
347,323,0,
348,323,0,
347,323,0,
347,323,0,
346,323,0,
346,322,0,
347,323,0,
346,323,0,
346,324,0,
347,323,0,
347,323,0,
347,323,0,
348,323,0,
350,323,0,
350,323,0,
351,322,0,
351,322,0,
352,322,0,
354,323,0,
355,322,0,
356,323,0,
357,321,0,
358,322,0,
358,323,0,
359,322,0,
359,322,0,
361,323,0,
362,323,0,
360,323,0,
362,322,0,
362,323,0,
363,323,0,
365,323,0,
366,323,0,
367,322,0,
368,323,0,
369,323,0,
372,323,0,
374,323,0,
375,323,0,
376,322,0,
377,324,0,
378,324,0,
381,323,0,
381,324,0,
381,324,0,
381,324,0,
380,323,0,
379,324,0,
378,324,0,
376,324,0,
374,324,0,
373,325,0,
370,324,0,
368,324,0,
365,324,0,
362,324,0,
360,324,0,
360,324,0,
358,323,0,
356,325,0,
356,324,0,
354,324,0,
356,324,0,
355,324,0,
355,324,0,
356,324,0,
357,324,0,
358,324,0,
358,323,0,
358,324,0,
359,324,0,
358,323,0,
360,324,0,
361,324,0,
360,323,0,
360,324,0,
361,324,0,
361,324,0,
361,324,0,
361,323,0,
361,323,0,
361,324,0,
363,324,0,
363,323,0,
362,324,0,
363,324,0,
364,324,0,
365,323,0,
366,324,0,
367,324,0,
368,324,0,
368,324,0,
370,324,0,
372,324,0,
372,324,0,
373,324,0,
373,323,0,
375,324,0,
375,324,0,
376,324,0,
375,324,0,
375,324,0,
375,324,0,
376,325,0,
374,325,0,
374,324,0,
373,323,0,
372,324,0,
372,325,0,
371,324,0,
368,324,0,
367,324,0,
368,323,0,
366,324,0,
364,324,0,
362,324,0,
361,323,0,
360,324,0,
358,324,0,
358,324,0,
356,324,0,
354,324,0,
353,324,0,
350,324,0,
350,323,0,
348,323,0,
345,324,0,
344,322,0,
343,323,0,
340,324,0,
339,323,0,
337,324,0,
337,323,0,
336,323,0,
335,323,0,
333,324,0,
332,323,0,
332,323,0,
332,322,0,
330,323,0,
331,322,0,
329,321,0,
329,322,0,
329,322,0,
329,322,0,
329,322,0,
329,322,0,
328,322,0,
328,321,0,
328,322,0,
327,322,0,
329,322,0,
328,322,0,
328,322,0,
329,321,0,
329,320,0,
329,322,0,
329,320,0,
328,321,0,
328,320,0,
328,322,0,
326,321,0,
327,321,0,
327,322,0,
327,321,0,
326,321,0,
326,321,0,
327,321,0,
327,321,0,
327,321,0,
328,320,0,
328,320,0,
328,320,0,
328,321,0,
329,321,0,
329,320,0,
330,320,0,
331,320,0,
331,320,0,
332,320,0,
332,320,0,
333,320,0,
333,320,0,
333,321,0,
333,320,0,
332,320,0,
331,321,0,
331,320,0,
331,320,0,
330,321,0,
331,321,0,
329,321,0,
329,321,0,
329,321,0,
327,321,0,
327,321,0,
326,320,0,
325,321,0,
323,320,0,
323,321,0,
322,320,0,
320,321,0,
320,321,0,
319,321,0,
318,321,0,
318,321,0,
318,319,0,
317,320,0,
316,319,0,
315,320,0,
315,320,0,
315,320,0,
313,320,0,
314,320,0,
313,320,0,
313,320,0,
312,320,0,
311,320,0,
311,319,0,
310,320,0,
308,320,0,
309,320,0,
308,319,0,
308,320,0,
308,319,0,
308,320,0,
309,319,0,
308,320,0,
309,320,0,
311,319,0,
313,319,0,
313,319,0,
315,320,0,
316,320,0,
318,320,0,
320,319,0,
322,319,0,
324,319,0,
0,312,0,
357,311,0,
357,311,0,
356,312,0,
353,313,0,
353,313,0,
352,313,0,
349,312,0,
347,312,0,
347,312,0,
344,312,0,
344,312,0,
342,312,0,
340,312,0,
341,312,0,
340,312,0,
340,312,0,
341,312,0,
341,311,0,
340,312,0,
340,312,0,
340,312,0,
341,312,0,
341,312,0,
341,311,0,
341,311,0,
342,312,0,
343,312,0,
343,312,0,
344,312,0,
343,312,0,
343,313,0,
341,312,0,
340,312,0,
336,312,0,
332,312,0,
325,311,0,
316,311,0,
305,312,0,
295,311,0,
283,312,0,
272,311,0,
261,312,0,
251,311,0,
241,311,0,
234,310,0,
227,310,0,
222,310,0,
219,310,0,
217,310,0,
217,309,0,
218,309,0,
221,309,0,
225,309,0,
231,308,0,
238,309,0,
247,309,0,
256,308,0,
270,308,0,
283,308,0,
297,308,0,
311,309,0,
327,308,0,
341,308,0,
355,309,0,
369,309,0,
383,308,0,
393,310,0,
403,310,0,
412,310,0,
419,310,0,
425,310,0,
429,311,0,
431,312,0,
