EDA,PPG1,PPG2,event_code
334,129,0,
330,130,0,
325,130,0,
322,131,0,
322,131,0,
321,129,0,
321,130,0,
322,130,0,
324,130,0,
326,130,0,
331,130,0,
336,130,0,
342,128,0,
348,129,0,
354,130,0,
361,130,0,
369,130,0,
377,128,0,
384,129,0,
389,130,0,
394,130,0,
399,130,0,
405,129,0,
408,129,0,
411,129,0,
412,130,0,
414,130,0,
416,130,0,
415,129,0,
414,129,0,
412,130,0,
409,130,0,
408,130,0,
405,129,0,
401,129,0,
398,130,0,
395,130,0,
392,130,0,
389,129,0,
383,128,0,
378,129,0,
372,130,0,
366,131,0,
361,131,0,
355,129,0,
349,129,0,
343,129,0,
335,130,0,
330,130,0,
326,129,0,
319,130,0,
314,129,0,
308,128,0,
302,130,0,
299,129,0,
293,130,0,
289,130,0,
284,130,0,
280,129,0,
279,129,0,
275,130,0,
273,128,0,
269,130,0,
270,128,0,
269,128,0,
269,129,0,
268,128,0,
267,129,0,
267,128,0,
266,129,0,
268,129,0,
267,129,0,
267,129,0,
268,128,0,
268,128,0,
269,129,0,
269,128,0,
268,129,0,
269,128,0,
269,129,0,
271,129,0,
271,129,0,
272,129,0,
273,128,0,
274,129,0,
276,128,0,
277,127,0,
279,127,0,
280,129,0,
282,129,0,
285,127,0,
286,127,0,
286,128,0,
288,129,0,
289,127,0,
289,127,0,
289,129,0,
291,128,0,
291,127,0,
291,128,0,
290,128,0,
291,128,0,
291,127,0,
290,127,0,
289,129,0,
291,128,0,
289,127,0,
289,128,0,
290,128,0,
290,127,0,
289,127,0,
289,129,0,
290,128,0,
290,127,0,
289,128,0,
290,128,0,
291,128,0,
289,128,0,
290,128,0,
291,128,0,
293,127,0,
293,128,0,
297,128,0,
302,128,0,
307,127,0,
312,128,0,
321,128,0,
329,128,0,
341,126,0,
352,127,0,
368,128,0,
382,127,0,
397,128,0,
415,127,0,
432,129,0,
450,128,0,
467,129,0,
485,127,0,
503,128,0,
522,129,0,
538,129,0,
554,129,0,
568,129,0,
583,129,0,
596,130,0,
607,131,0,
617,130,0,
624,131,0,
630,130,0,
634,131,0,
637,131,0,
637,132,0,
635,133,0,
632,132,0,
626,132,0,
621,132,0,
612,133,0,
604,132,0,
593,132,0,
581,133,0,
571,132,0,
558,133,0,
546,133,0,
532,132,0,
520,133,0,
506,132,0,
492,133,0,
479,132,0,
464,132,0,
451,132,0,
437,130,0,
423,132,0,
410,132,0,
396,132,0,
384,132,0,
373,131,0,
360,132,0,
348,131,0,
337,130,0,
325,131,0,
315,131,0,
306,130,0,
295,131,0,
287,130,0,
277,130,0,
270,131,0,
263,131,0,
256,130,0,
250,131,0,
245,128,0,
242,130,0,
241,131,0,
239,129,0,
236,131,0,
237,128,0,
238,130,0,
241,129,0,
242,129,0,
244,129,0,
249,128,0,
253,128,0,
258,129,0,
263,128,0,
266,130,0,
273,128,0,
278,128,0,
284,129,0,
289,128,0,
292,129,0,
299,128,0,
303,128,0,
308,129,0,
313,127,0,
316,129,0,
320,128,0,
321,129,0,
325,129,0,
327,129,0,
326,129,0,
329,128,0,
328,130,0,
330,129,0,
331,129,0,
330,129,0,
329,128,0,
329,129,0,
329,129,0,
328,130,0,
326,129,0,
323,128,0,
321,129,0,
319,129,0,
316,130,0,
323,129,0,
345,128,0,
384,129,0,
432,128,0,
479,130,0,
525,129,0,
563,130,0,
595,129,0,
619,130,0,
633,130,0,
638,131,0,
639,130,0,
637,130,0,
624,131,0,
611,131,0,
592,130,0,
572,132,0,
549,132,0,
525,131,0,
501,132,0,
477,131,0,
451,130,0,
426,130,0,
400,130,0,
374,131,0,
350,131,0,
328,131,0,
307,130,0,
287,129,0,
268,129,0,
250,130,0,
233,130,0,
220,130,0,
209,129,0,
199,128,0,
189,127,0,
181,127,0,
175,127,0,
174,127,0,
171,127,0,
171,126,0,
171,126,0,
173,124,0,
176,125,0,
181,124,0,
184,124,0,
187,124,0,
192,124,0,
197,123,0,
203,122,0,
207,122,0,
212,123,0,
218,123,0,
225,122,0,
229,122,0,
233,123,0,
238,123,0,
243,122,0,
248,122,0,
251,123,0,
256,123,0,
260,122,0,
263,123,0,
267,122,0,
269,123,0,
273,123,0,
274,123,0,
277,123,0,
278,122,0,
280,123,0,
283,123,0,
282,124,0,
285,123,0,
284,124,0,
285,122,0,
286,124,0,
286,125,0,
287,124,0,
286,124,0,
287,124,0,
287,125,0,
290,124,0,
288,124,0,
289,124,0,
289,124,0,
291,125,0,
293,124,0,
294,125,0,
297,124,0,
299,125,0,
305,125,0,
311,124,0,
317,125,0,
325,124,0,
334,126,0,
346,125,0,
359,125,0,
373,126,0,
389,127,0,
407,127,0,
425,126,0,
443,126,0,
463,127,0,
482,128,0,
502,129,0,
522,128,0,
540,128,0,
557,130,0,
575,130,0,
591,131,0,
606,130,0,
618,132,0,
629,131,0,
637,132,0,
639,132,0,
639,132,0,
638,133,0,
639,133,0,
639,132,0,
638,134,0,
638,133,0,
639,132,0,
639,133,0,
631,134,0,
622,135,0,
612,132,0,
600,134,0,
587,134,0,
574,134,0,
560,134,0,
545,134,0,
530,133,0,
515,134,0,
500,132,0,
484,135,0,
471,133,0,
454,135,0,
440,132,0,
424,133,0,
411,133,0,
396,132,0,
383,132,0,
368,132,0,
355,132,0,
343,131,0,
331,131,0,
319,132,0,
308,131,0,
297,130,0,
288,131,0,
280,130,0,
271,131,0,
263,130,0,
257,130,0,
251,129,0,
246,130,0,
243,128,0,
238,129,0,
237,128,0,
235,129,0,
235,128,0,
235,129,0,
237,128,0,
237,128,0,
239,128,0,
244,127,0,
246,129,0,
251,127,0,
255,127,0,
259,126,0,
265,127,0,
271,127,0,
275,127,0,
281,126,0,
286,127,0,
293,126,0,
296,127,0,
301,126,0,
306,127,0,
309,126,0,
313,127,0,
317,127,0,
320,127,0,
322,127,0,
326,128,0,
327,126,0,
327,127,0,
329,126,0,
330,127,0,
331,126,0,
330,127,0,
332,126,0,
330,127,0,
329,126,0,
327,127,0,
326,128,0,
325,127,0,
323,127,0,
320,126,0,
317,127,0,
315,127,0,
312,127,0,
310,127,0,
306,127,0,
305,127,0,
301,126,0,
299,127,0,
297,126,0,
292,127,0,
289,126,0,
286,127,0,
285,127,0,
281,126,0,
278,127,0,
275,125,0,
271,126,0,
268,127,0,
265,126,0,
261,127,0,
259,125,0,
255,127,0,
254,126,0,
251,126,0,
250,125,0,
249,125,0,
247,125,0,
247,125,0,
245,126,0,
246,125,0,
245,126,0,
246,125,0,
246,124,0,
246,126,0,
247,124,0,
247,125,0,
249,124,0,
248,126,0,
251,124,0,
250,125,0,
252,124,0,
252,124,0,
254,125,0,
255,124,0,
256,125,0,
256,124,0,
258,124,0,
259,124,0,
260,125,0,
263,123,0,
262,124,0,
263,124,0,
266,124,0,
268,124,0,
268,124,0,
270,125,0,
273,124,0,
275,124,0,
275,124,0,
277,125,0,
280,124,0,
281,124,0,
281,124,0,
284,125,0,
287,124,0,
288,123,0,
288,124,0,
290,125,0,
293,123,0,
293,123,0,
294,124,0,
296,124,0,
296,124,0,
297,123,0,
298,123,0,
297,124,0,
298,124,0,
299,123,0,
298,123,0,
298,124,0,
299,123,0,
299,123,0,
298,124,0,
298,123,0,
298,122,0,
297,124,0,
298,124,0,
298,124,0,
297,122,0,
296,123,0,
295,124,0,
295,122,0,
294,122,0,
292,124,0,
292,123,0,
292,122,0,
291,124,0,
291,124,0,
290,124,0,
291,123,0,
293,123,0,
295,124,0,
297,124,0,
300,123,0,
307,123,0,
315,123,0,
324,123,0,
333,124,0,
345,124,0,
361,125,0,
376,123,0,
394,124,0,
412,124,0,
432,125,0,
453,124,0,
473,124,0,
494,126,0,
516,125,0,
537,124,0,
558,125,0,
578,124,0,
596,126,0,
616,125,0,
631,127,0,
638,126,0,
638,127,0,
639,128,0,
639,127,0,
639,128,0,
639,127,0,
639,128,0,
638,128,0,
639,129,0,
639,128,0,
638,129,0,
638,128,0,
638,129,0,
639,128,0,
638,129,0,
639,128,0,
638,129,0,
621,128,0,
606,130,0,
591,128,0,
572,130,0,
556,128,0,
538,129,0,
521,129,0,
503,129,0,
486,128,0,
467,130,0,
451,128,0,
434,127,0,
419,128,0,
403,127,0,
388,127,0,
373,127,0,
358,127,0,
345,126,0,
332,127,0,
318,127,0,
306,127,0,
295,127,0,
286,126,0,
275,125,0,
266,126,0,
258,127,0,
252,125,0,
247,124,0,
243,124,0,
239,125,0,
236,125,0,
236,125,0,
235,124,0,
236,124,0,
236,124,0,
240,124,0,
243,123,0,
245,124,0,
250,123,0,
255,123,0,
259,122,0,
262,123,0,
268,123,0,
273,122,0,
277,122,0,
281,123,0,
286,123,0,
291,121,0,
295,123,0,
298,123,0,
304,123,0,
309,122,0,
312,122,0,
315,123,0,
320,123,0,
323,122,0,
325,121,0,
327,122,0,
330,123,0,
331,123,0,
331,123,0,
333,122,0,
334,123,0,
334,122,0,
333,123,0,
333,122,0,
330,123,0,
330,122,0,
328,122,0,
324,123,0,
321,122,0,
318,122,0,
314,122,0,
310,123,0,
308,121,0,
303,123,0,
299,122,0,
294,121,0,
291,123,0,
289,121,0,
284,123,0,
281,121,0,
276,122,0,
273,123,0,
271,121,0,
266,123,0,
264,122,0,
260,122,0,
257,121,0,
254,121,0,
250,123,0,
248,122,0,
245,122,0,
243,122,0,
241,123,0,
241,121,0,
237,122,0,
237,121,0,
236,122,0,
235,121,0,
236,120,0,
236,121,0,
235,121,0,
235,121,0,
238,121,0,
238,122,0,
240,121,0,
239,120,0,
241,120,0,
243,120,0,
243,121,0,
245,120,0,
245,121,0,
247,119,0,
248,121,0,
251,120,0,
249,121,0,
251,120,0,
249,120,0,
251,121,0,
252,119,0,
252,121,0,
252,120,0,
252,120,0,
252,120,0,
252,121,0,
252,120,0,
252,121,0,
253,120,0,
252,121,0,
254,120,0,
255,121,0,
256,120,0,
256,120,0,
258,121,0,
261,120,0,
262,121,0,
265,120,0,
265,121,0,
269,119,0,
270,122,0,
273,120,0,
273,122,0,
276,120,0,
277,120,0,
279,121,0,
280,120,0,
280,121,0,
280,120,0,
281,121,0,
282,121,0,
281,122,0,
282,121,0,
281,121,0,
282,120,0,
282,121,0,
284,121,0,
282,121,0,
283,121,0,
282,122,0,
283,122,0,
283,120,0,
282,123,0,
283,121,0,
280,122,0,
281,121,0,
281,121,0,
279,122,0,
278,121,0,
277,122,0,
277,121,0,
276,122,0,
276,121,0,
275,121,0,
274,121,0,
274,120,0,
273,122,0,
275,121,0,
273,122,0,
274,121,0,
275,122,0,
275,121,0,
274,122,0,
276,122,0,
278,122,0,
281,122,0,
282,122,0,
287,123,0,
293,123,0,
301,122,0,
310,122,0,
320,123,0,
333,123,0,
348,122,0,
365,122,0,
382,124,0,
400,123,0,
422,123,0,
442,124,0,
463,125,0,
486,125,0,
509,124,0,
531,125,0,
551,126,0,
574,126,0,
594,125,0,
612,127,0,
629,127,0,
638,127,0,
638,127,0,
638,128,0,
639,128,0,
637,128,0,
638,129,0,
638,129,0,
638,128,0,
639,128,0,
638,130,0,
639,129,0,
639,128,0,
639,128,0,
638,130,0,
638,130,0,
639,129,0,
639,129,0,
638,130,0,
638,130,0,
637,130,0,
618,130,0,
601,129,0,
585,130,0,
567,130,0,
551,129,0,
534,129,0,
517,129,0,
498,130,0,
483,129,0,
466,128,0,
449,128,0,
433,130,0,
417,129,0,
402,127,0,
386,127,0,
371,127,0,
357,129,0,
345,128,0,
331,126,0,
320,126,0,
308,127,0,
297,127,0,
288,126,0,
280,125,0,
272,125,0,
264,126,0,
258,126,0,
255,125,0,
