sub_id,label,window_index,window_start_sec_ppg,status_ppg,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,window_start_sec_eda,status_eda,eda_mean_scl,eda_slope_scl,eda_num_scr,eda_mean_scr_amp,eda_sum_scr_amp,eda_variance,eda_range,eda_deriv_mean
003,easy,3,41.59375,ok,98.79194630872485,607.3369565217391,155.6581418123587,100.4278256583009,175.53926796649884,1.0,0.7857142857142857,109.375,123.82107076491424,181.7124011275322,70685.28203325531,0.6814123306752863,0.2148689299527288,45.0,ok,340.9586562395374,-1.2213889523934869,12,70.34699520948794,844.1639425138553,1573.1242623047076,179.8431586042073,0.0005949493872915
003,easy,4,,,,,,,,,,,,,,,,60.0,ok,332.21727548626376,0.8685525348659586,12,56.47334150714742,677.680098085769,1002.121391452824,168.07575467889882,0.0411925540286937
003,easy,5,,,,,,,,,,,,,,,,75.0,ok,341.69869385940467,1.4126295531914064,13,40.81279832790786,530.5663782628022,758.8179662077882,151.1078612623353,0.0157044333186303
003,easy,6,,,,,,,,,,,,,,,,89.25,ok,351.57387175539304,1.1893275115215822,13,48.90331271634765,635.7430653125194,884.8163386357195,155.87672781677935,0.0172432279160842
003,hard,0,0.0,failed_hp,,,,,,,,,,,,,,0.0,ok,356.4180130654463,0.9505409372458165,11,72.93124176167987,802.2436593784786,1237.127368358971,134.80870173806284,0.0126434161308877
003,hard,1,15.0,failed_hp,,,,,,,,,,,,,,15.0,ok,359.2102017137094,0.5035759250211791,11,65.2386572092534,717.6252293017875,1253.838128983943,136.14170591092164,-0.00502968314265
003,hard,2,30.0,ok,100.2197802197802,598.6842105263158,171.61707857491123,142.4695767353118,276.5080572590366,1.0,0.9166666666666666,171.875,191.6585284730589,144.86518292522302,87225.21351535266,1.3230130567121143,0.3519577650681918,30.0,ok,604.7597466970483,-6.363577079456659,9,5671.264926159473,51041.38433543526,10441073.676641429,59488.07769373801,-0.0233742189068634
003,hard,3,42.453125,failed_hp,,,,,,,,,,,,,,45.0,ok,599.1486170385026,50.40648120536351,7,7821.156156667335,54748.09309667135,11886565.168873131,63420.71523307485,0.1329140429171427
003,hard,4,,,,,,,,,,,,,,,,60.0,ok,614.3950940215357,-24.00330103304903,7,7799.214893385656,54594.50425369959,11891042.859796109,63420.71523295812,-0.0219784038530554
003,hard,5,,,,,,,,,,,,,,,,75.0,ok,342.2816714088604,2.8087325883184877,12,111.75523794851696,1341.0628553822037,3681.639415239512,272.9580716875077,0.1309937465358174
