rec_id,label,EDA,PPG
002-easy,,317,354
002-easy,,316,355
002-easy,,316,355
002-easy,,318,354
002-easy,,317,353
002-easy,,317,354
002-easy,,316,355
002-easy,,318,355
002-easy,,318,354
002-easy,,317,354
002-easy,,316,355
002-easy,,317,354
002-easy,,317,354
002-easy,,316,354
002-easy,,316,355
002-easy,,317,354
002-easy,,317,353
002-easy,,317,354
002-easy,,316,354
002-easy,,317,355
002-easy,,316,355
002-easy,,317,354
002-easy,,317,355
002-easy,,317,354
002-easy,,317,355
002-easy,,319,355
002-easy,,316,355
002-easy,,318,355
002-easy,,317,355
002-easy,,317,355
002-easy,,318,355
002-easy,,317,355
002-easy,,317,354
002-easy,,317,355
002-easy,,318,355
002-easy,,318,354
002-easy,,317,355
002-easy,,317,355
002-easy,,317,355
002-easy,,318,356
002-easy,,319,354
002-easy,,319,355
002-easy,,319,354
002-easy,,319,355
002-easy,,319,355
002-easy,,319,355
002-easy,,320,356
002-easy,,319,355
002-easy,,319,355
002-easy,,320,354
002-easy,,320,356
002-easy,,320,355
002-easy,,319,356
002-easy,,320,355
002-easy,,320,355
002-easy,,320,356
002-easy,,320,355
002-easy,,317,356
002-easy,,319,355
002-easy,,318,355
002-easy,,319,356
002-easy,,319,354
002-easy,,319,356
002-easy,,319,356
002-easy,,318,355
002-easy,,319,356
002-easy,,319,355
002-easy,,317,356
002-easy,,318,354
002-easy,,317,356
002-easy,,318,356
002-easy,,318,356
002-easy,,317,356
002-easy,,317,354
002-easy,,317,356
002-easy,,318,357
002-easy,,319,356
002-easy,,318,356
002-easy,,319,356
002-easy,,318,356
002-easy,,321,356
002-easy,,323,356
002-easy,,324,356
002-easy,,327,356
002-easy,,330,356
002-easy,,334,356
002-easy,,338,356
002-easy,,344,356
002-easy,,349,356
002-easy,,353,356
002-easy,,360,357
002-easy,,368,356
002-easy,,373,357
002-easy,,381,356
002-easy,,387,357
002-easy,,394,357
002-easy,,400,357
002-easy,,406,358
002-easy,,411,357
002-easy,,413,358
002-easy,,418,359
002-easy,,422,358
002-easy,,423,359
002-easy,,426,359
002-easy,,426,358
002-easy,,427,359
002-easy,,427,359
002-easy,,425,359
002-easy,,424,360
