rec_id,label,EDA,PPG
006-hard,,60,348
006-hard,,259,350
006-hard,,261,354
006-hard,,261,352
006-hard,,261,349
006-hard,,261,346
006-hard,,260,350
006-hard,,261,354
006-hard,,262,351
006-hard,,260,349
006-hard,,261,349
006-hard,,259,351
006-hard,,258,354
006-hard,,257,351
006-hard,,258,347
006-hard,,257,348
006-hard,,256,350
006-hard,,256,353
006-hard,,256,350
006-hard,,255,349
006-hard,,255,348
006-hard,,255,352
006-hard,,253,353
006-hard,,253,349
006-hard,,253,347
006-hard,,252,348
006-hard,,251,351
006-hard,,250,353
006-hard,,251,348
006-hard,,250,348
006-hard,,250,347
006-hard,,250,352
006-hard,,248,352
006-hard,,249,347
006-hard,,249,347
006-hard,,249,348
006-hard,,250,352
006-hard,,251,352
006-hard,,253,348
006-hard,,254,347
006-hard,,257,347
006-hard,,262,353
006-hard,,268,352
006-hard,,275,348
006-hard,,283,347
006-hard,,293,348
006-hard,,307,353
006-hard,,321,351
006-hard,,339,348
006-hard,,357,347
006-hard,,376,349
006-hard,,398,352
006-hard,,420,351
006-hard,,444,348
006-hard,,467,347
006-hard,,489,350
006-hard,,516,353
006-hard,,540,350
006-hard,,565,346
006-hard,,587,347
006-hard,,610,350
006-hard,,631,353
006-hard,,641,350
006-hard,,641,348
006-hard,,640,347
006-hard,,640,351
006-hard,,640,353
006-hard,,641,349
006-hard,,641,348
006-hard,,639,348
006-hard,,641,350
006-hard,,641,353
006-hard,,641,348
006-hard,,641,348
006-hard,,641,348
006-hard,,641,350
006-hard,,640,352
006-hard,,641,348
006-hard,,641,348
006-hard,,640,348
006-hard,,641,351
006-hard,,640,352
006-hard,,641,348
006-hard,,641,348
006-hard,,630,347
006-hard,,612,353
006-hard,,592,351
006-hard,,573,349
006-hard,,551,347
006-hard,,530,349
006-hard,,508,353
006-hard,,490,351
006-hard,,470,349
006-hard,,449,347
006-hard,,427,350
006-hard,,407,353
006-hard,,389,350
006-hard,,370,347
006-hard,,353,347
006-hard,,335,350
006-hard,,321,352
006-hard,,309,349
006-hard,,296,347
006-hard,,285,345
006-hard,,273,350
006-hard,,267,352
006-hard,,261,348
006-hard,,255,347
006-hard,,252,346
006-hard,,248,350
006-hard,,246,352
006-hard,,247,348
006-hard,,248,347
006-hard,,251,346
006-hard,,254,351
006-hard,,257,352
006-hard,,265,346
006-hard,,269,346
006-hard,,276,345
006-hard,,281,351
006-hard,,289,350
006-hard,,297,347
006-hard,,305,345
006-hard,,312,346
006-hard,,321,350
006-hard,,329,351
006-hard,,335,347
006-hard,,343,346
006-hard,,349,346
006-hard,,355,351
006-hard,,359,350
006-hard,,365,347
006-hard,,369,344
006-hard,,371,347
006-hard,,372,351
006-hard,,375,348
006-hard,,375,346
006-hard,,375,346
006-hard,,373,346
006-hard,,372,350
006-hard,,369,349
006-hard,,368,346
006-hard,,364,345
006-hard,,359,348
006-hard,,355,351
006-hard,,352,347
006-hard,,346,346
006-hard,,340,346
006-hard,,335,348
006-hard,,329,350
006-hard,,323,349
006-hard,,318,346
006-hard,,312,345
006-hard,,305,349
006-hard,,300,351
006-hard,,296,347
006-hard,,290,346
006-hard,,284,346
006-hard,,279,349
006-hard,,275,349
006-hard,,270,347
006-hard,,267,345
006-hard,,262,344
006-hard,,257,350
006-hard,,255,349
006-hard,,252,346
006-hard,,248,345
006-hard,,246,345
006-hard,,243,350
006-hard,,241,350
006-hard,,241,346
006-hard,,239,344
006-hard,,237,345
006-hard,,237,348
006-hard,,237,348
006-hard,,236,346
006-hard,,236,344
006-hard,,235,346
006-hard,,234,350
006-hard,,236,348
006-hard,,236,346
006-hard,,237,344
