rec_id,time_into_video,label,EDA,PPG
001-easy,2:06,Frustrated,281,178
001-easy,2:06,Frustrated,280,178
001-easy,2:06,Frustrated,277,177
001-easy,2:06,Frustrated,276,177
001-easy,2:06,Frustrated,273,177
001-easy,2:06,Frustrated,270,177
001-easy,2:06,Frustrated,267,177
001-easy,2:06,Frustrated,266,176
001-easy,2:06,Frustrated,264,176
001-easy,2:06,Frustrated,262,175
001-easy,2:06,Frustrated,261,176
001-easy,2:06,Frustrated,259,177
001-easy,2:06,Frustrated,260,176
001-easy,2:06,Frustrated,259,175
001-easy,2:06,Frustrated,259,175
001-easy,2:06,Frustrated,258,175
001-easy,2:06,Frustrated,258,176
001-easy,2:06,Frustrated,260,176
001-easy,2:06,Frustrated,262,175
001-hard,0:23,Frustrated,581,128
001-hard,0:23,Frustrated,570,128
001-hard,0:23,Frustrated,558,128
001-hard,0:23,Frustrated,544,127
001-hard,0:23,Frustrated,530,127
001-hard,0:23,Frustrated,516,128
001-hard,0:23,Frustrated,500,127
