rec_id,label,EDA,PPG
003-hard,,35,314
003-hard,,335,313
003-hard,,335,314
003-hard,,334,314
003-hard,,334,313
003-hard,,335,314
003-hard,,335,313
003-hard,,336,312
003-hard,,336,314
003-hard,,336,314
003-hard,,335,314
003-hard,,336,313
003-hard,,335,314
003-hard,,336,313
003-hard,,337,313
003-hard,,337,313
003-hard,,337,314
003-hard,,337,314
003-hard,,339,313
003-hard,,340,313
003-hard,,340,313
003-hard,,340,313
003-hard,,340,314
003-hard,,340,313
003-hard,,341,313
003-hard,,341,313
003-hard,,342,313
003-hard,,343,313
003-hard,,342,312
003-hard,,342,313
003-hard,,342,313
003-hard,,341,313
003-hard,,342,313
003-hard,,341,314
003-hard,,341,312
003-hard,,340,312
003-hard,,339,313
003-hard,,338,314
003-hard,,337,314
003-hard,,337,314
003-hard,,335,313
003-hard,,335,314
003-hard,,334,313
003-hard,,333,314
003-hard,,332,314
003-hard,,330,314
003-hard,,329,313
003-hard,,328,314
003-hard,,327,315
003-hard,,326,313
003-hard,,324,315
003-hard,,323,315
003-hard,,323,314
003-hard,,322,315
003-hard,,321,316
003-hard,,320,315
003-hard,,319,316
003-hard,,318,316
003-hard,,318,315
003-hard,,316,316
003-hard,,316,316
003-hard,,315,316
003-hard,,315,316
003-hard,,314,317
003-hard,,315,316
003-hard,,313,317
003-hard,,313,316
003-hard,,313,317
003-hard,,313,317
003-hard,,312,317
003-hard,,312,317
003-hard,,312,318
003-hard,,312,317
003-hard,,312,317
003-hard,,312,318
003-hard,,312,318
003-hard,,312,318
003-hard,,313,318
003-hard,,313,318
003-hard,,314,319
003-hard,,315,317
003-hard,,314,318
003-hard,,315,317
003-hard,,316,318
003-hard,,314,318
003-hard,,316,318
003-hard,,316,319
003-hard,,316,319
003-hard,,316,318
003-hard,,316,318
003-hard,,316,319
003-hard,,316,319
003-hard,,316,318
003-hard,,314,319
003-hard,,314,319
003-hard,,315,319
003-hard,,314,318
003-hard,,315,318
003-hard,,315,318
003-hard,,315,319
003-hard,,315,319
003-hard,,316,318
003-hard,,315,318
003-hard,,316,319
003-hard,,316,319
003-hard,,317,319
003-hard,,318,318
003-hard,,318,319
003-hard,,319,319
003-hard,,320,319
003-hard,,321,318
003-hard,,324,319
003-hard,,325,319
003-hard,,329,319
003-hard,,331,319
003-hard,,335,319
003-hard,,339,318
003-hard,,342,319
003-hard,,348,319
003-hard,,352,319
