rec_id,time_into_video,label,EDA,PPG
002-easy,0:55,Excited,337,346
002-easy,0:55,Excited,337,345
002-easy,0:55,Excited,335,346
002-easy,0:55,Excited,333,346
002-easy,0:55,Excited,333,346
002-easy,0:55,Excited,333,346
002-easy,0:55,Excited,333,346
002-easy,0:55,Excited,331,346
002-easy,0:55,Excited,330,346
002-easy,0:55,Excited,329,346
002-easy,0:55,Excited,329,346
002-easy,0:55,Excited,327,345
002-easy,0:55,Excited,326,345
002-easy,0:55,Excited,324,346
002-easy,0:55,Excited,322,346
002-easy,0:55,Excited,322,346
002-easy,0:55,Excited,322,346
002-easy,0:55,Excited,320,345
002-easy,0:55,Excited,319,345
002-easy,0:55,Excited,318,346
002-easy,0:55,Excited,318,346
002-easy,0:55,Excited,318,345
002-easy,0:55,Excited,317,345
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,316,346
002-easy,0:55,Excited,316,346
002-easy,0:55,Excited,315,344
002-easy,0:55,Excited,313,346
002-easy,0:55,Excited,315,344
002-easy,0:55,Excited,313,344
002-easy,0:55,Excited,314,346
002-easy,0:55,Excited,314,344
002-easy,0:55,Excited,313,346
002-easy,0:55,Excited,314,344
002-easy,0:55,Excited,314,344
002-easy,0:55,Excited,314,345
002-easy,0:55,Excited,315,344
002-easy,0:55,Excited,314,345
002-easy,0:55,Excited,315,344
002-easy,0:55,Excited,314,345
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,315,344
002-easy,0:55,Excited,314,345
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,317,343
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,318,345
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,317,344
002-easy,0:55,Excited,317,344
002-easy,0:55,Excited,317,345
002-easy,0:55,Excited,317,344
002-easy,0:55,Excited,315,345
002-easy,0:55,Excited,316,343
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,316,343
002-easy,0:55,Excited,316,344
002-easy,0:55,Excited,317,345
002-easy,0:55,Excited,317,344
002-easy,0:55,Excited,317,343
002-easy,0:55,Excited,317,344
002-easy,0:55,Excited,316,345
002-easy,0:55,Excited,318,344
002-easy,0:55,Excited,318,343
