rec_id,time_into_video,label,EDA,PPG
003-easy,0:16-0:18,Excitement,325,388
003-easy,0:16-0:18,Excitement,325,389
003-easy,0:16-0:18,Excitement,325,389
003-easy,0:16-0:18,Excitement,324,389
003-easy,0:16-0:18,Excitement,323,389
003-easy,0:16-0:18,Excitement,323,388
003-easy,0:16-0:18,Excitement,323,388
003-easy,0:16-0:18,Excitement,322,388
003-easy,0:16-0:18,Excitement,321,388
003-easy,0:16-0:18,Excitement,321,389
003-easy,0:16-0:18,Excitement,322,389
003-easy,0:16-0:18,Excitement,321,389
003-easy,0:16-0:18,Excitement,321,389
003-easy,0:16-0:18,Excitement,321,388
003-easy,0:16-0:18,Excitement,320,389
003-easy,0:16-0:18,Excitement,320,388
003-easy,0:16-0:18,Excitement,318,389
003-easy,0:16-0:18,Excitement,319,389
003-easy,0:16-0:18,Excitement,318,389
003-easy,0:16-0:18,Excitement,320,389
003-easy,0:16-0:18,Excitement,320,389
003-easy,0:16-0:18,Excitement,320,389
003-easy,0:16-0:18,Excitement,320,389
003-easy,0:16-0:18,Excitement,321,389
003-easy,0:16-0:18,Excitement,321,390
003-easy,0:16-0:18,Excitement,321,389
003-easy,0:16-0:18,Excitement,321,390
003-easy,0:16-0:18,Excitement,323,389
003-easy,0:16-0:18,Excitement,324,389
003-easy,0:16-0:18,Excitement,326,389
003-easy,0:16-0:18,Excitement,327,389
003-easy,0:16-0:18,Excitement,329,389
003-easy,0:16-0:18,Excitement,330,390
003-easy,0:16-0:18,Excitement,332,390
003-easy,0:16-0:18,Excitement,333,389
003-easy,0:16-0:18,Excitement,335,389
003-easy,0:16-0:18,Excitement,337,389
003-easy,0:16-0:18,Excitement,338,389
003-easy,0:16-0:18,Excitement,340,389
003-easy,0:16-0:18,Excitement,343,390
003-easy,0:16-0:18,Excitement,345,390
003-easy,0:16-0:18,Excitement,347,390
003-easy,0:16-0:18,Excitement,349,389
003-easy,0:16-0:18,Excitement,352,390
003-easy,0:16-0:18,Excitement,353,390
003-easy,0:16-0:18,Excitement,355,390
003-easy,0:16-0:18,Excitement,358,389
003-easy,0:16-0:18,Excitement,359,388
003-easy,0:16-0:18,Excitement,362,389
003-easy,0:16-0:18,Excitement,364,389
003-easy,0:16-0:18,Excitement,365,390
003-easy,0:16-0:18,Excitement,367,390
003-easy,0:16-0:18,Excitement,368,389
003-easy,0:16-0:18,Excitement,369,390
003-easy,0:16-0:18,Excitement,370,389
003-easy,0:16-0:18,Excitement,372,390
003-easy,0:16-0:18,Excitement,372,390
003-easy,0:16-0:18,Excitement,373,390
003-easy,0:16-0:18,Excitement,372,389
003-easy,0:16-0:18,Excitement,374,390
003-easy,0:16-0:18,Excitement,374,390
003-easy,0:16-0:18,Excitement,373,389
003-easy,0:16-0:18,Excitement,374,390
003-easy,0:16-0:18,Excitement,374,390
003-easy,0:16-0:18,Excitement,373,390
003-easy,0:16-0:18,Excitement,374,390
003-easy,0:16-0:18,Excitement,374,389
003-easy,0:16-0:18,Excitement,373,390
003-easy,0:16-0:18,Excitement,372,389
003-easy,0:16-0:18,Excitement,372,389
003-easy,0:16-0:18,Excitement,371,390
003-easy,0:16-0:18,Excitement,370,390
003-easy,0:16-0:18,Excitement,368,389
003-easy,0:16-0:18,Excitement,366,390
003-easy,0:16-0:18,Excitement,365,389
003-easy,0:16-0:18,Excitement,365,390
003-easy,0:16-0:18,Excitement,363,390
003-easy,0:16-0:18,Excitement,362,389
