rec_id,time_into_video,label,EDA,PPG
007-easy,0:12-0:14,Neutral,252,347
007-easy,0:12-0:14,Neutral,264,347
007-easy,0:12-0:14,Neutral,278,348
007-easy,0:12-0:14,Neutral,292,350
007-easy,0:12-0:14,Neutral,312,347
007-easy,0:12-0:14,Neutral,335,345
007-easy,0:12-0:14,Neutral,359,346
007-easy,0:12-0:14,Neutral,386,347
007-easy,0:12-0:14,Neutral,414,348
007-easy,0:12-0:14,Neutral,443,344
007-easy,0:12-0:14,Neutral,475,345
007-easy,0:12-0:14,Neutral,510,344
007-easy,0:12-0:14,Neutral,543,346
007-easy,0:12-0:14,Neutral,575,346
007-easy,0:12-0:14,Neutral,610,342
007-easy,0:12-0:14,Neutral,640,342
007-easy,0:12-0:14,Neutral,642,342
007-easy,0:12-0:14,Neutral,642,344
007-easy,0:12-0:14,Neutral,642,344
007-easy,0:12-0:14,Neutral,642,340
007-easy,0:12-0:14,Neutral,642,340
007-easy,0:12-0:14,Neutral,642,340
007-easy,0:12-0:14,Neutral,642,342
007-easy,0:12-0:14,Neutral,642,342
007-easy,0:12-0:14,Neutral,641,340
007-easy,0:12-0:14,Neutral,642,339
007-easy,0:12-0:14,Neutral,642,338
007-easy,0:12-0:14,Neutral,642,341
007-easy,0:12-0:14,Neutral,642,341
007-easy,0:12-0:14,Neutral,642,339
007-easy,0:12-0:14,Neutral,642,338
007-easy,0:12-0:14,Neutral,642,338
007-easy,0:12-0:14,Neutral,641,340
007-easy,0:12-0:14,Neutral,642,339
007-easy,0:12-0:14,Neutral,642,337
007-easy,0:12-0:14,Neutral,641,337
007-easy,0:12-0:14,Neutral,642,338
007-easy,0:12-0:14,Neutral,642,339
007-easy,0:12-0:14,Neutral,641,338
007-easy,0:12-0:14,Neutral,642,337
007-easy,0:12-0:14,Neutral,642,336
007-easy,0:12-0:14,Neutral,642,338
007-easy,0:12-0:14,Neutral,642,339
007-easy,0:12-0:14,Neutral,642,337
007-easy,0:12-0:14,Neutral,642,335
007-easy,0:12-0:14,Neutral,641,336
007-easy,0:12-0:14,Neutral,643,336
007-easy,0:12-0:14,Neutral,643,338
007-easy,0:12-0:14,Neutral,627,336
007-easy,0:12-0:14,Neutral,593,335
007-easy,0:12-0:14,Neutral,557,335
007-easy,0:12-0:14,Neutral,521,336
007-easy,0:12-0:14,Neutral,484,338
007-easy,0:12-0:14,Neutral,448,336
007-easy,0:12-0:14,Neutral,413,335
007-easy,0:12-0:14,Neutral,380,333
007-easy,0:12-0:14,Neutral,345,337
007-easy,0:12-0:14,Neutral,315,336
007-easy,0:12-0:14,Neutral,285,335
007-easy,0:12-0:14,Neutral,260,333
007-easy,0:12-0:14,Neutral,234,334
007-easy,0:12-0:14,Neutral,211,336
007-easy,0:12-0:14,Neutral,190,336
007-easy,0:12-0:14,Neutral,171,334
007-easy,0:12-0:14,Neutral,158,333
007-easy,0:12-0:14,Neutral,144,334
007-easy,0:12-0:14,Neutral,132,336
007-easy,0:12-0:14,Neutral,120,336
007-easy,0:12-0:14,Neutral,115,332
007-easy,0:12-0:14,Neutral,111,334
007-easy,0:12-0:14,Neutral,110,334
007-easy,0:12-0:14,Neutral,107,336
007-easy,0:12-0:14,Neutral,109,334
007-easy,0:12-0:14,Neutral,111,334
007-easy,0:12-0:14,Neutral,116,333
007-easy,0:12-0:14,Neutral,121,334
007-easy,0:12-0:14,Neutral,127,336
007-easy,0:12-0:14,Neutral,133,335
007-easy,0:12-0:14,Neutral,143,332
007-easy,0:12-0:14,Neutral,151,333
007-easy,0:12-0:14,Neutral,161,333
007-easy,0:12-0:14,Neutral,168,336
007-easy,0:12-0:14,Neutral,179,334
007-easy,0:12-0:14,Neutral,188,333
007-easy,0:12-0:14,Neutral,199,332
007-easy,0:12-0:14,Neutral,210,335
007-easy,0:12-0:14,Neutral,219,336
007-easy,0:12-0:14,Neutral,226,334
007-easy,0:12-0:14,Neutral,236,333
007-easy,0:12-0:14,Neutral,244,332
007-easy,0:12-0:14,Neutral,252,335
007-easy,0:12-0:14,Neutral,259,336
007-easy,0:12-0:14,Neutral,265,334
007-easy,0:12-0:14,Neutral,270,333
007-easy,0:12-0:14,Neutral,276,333
007-easy,0:12-0:14,Neutral,281,334
007-easy,0:12-0:14,Neutral,282,336
007-easy,0:12-0:14,Neutral,286,333
007-easy,0:12-0:14,Neutral,289,333
007-easy,0:12-0:14,Neutral,289,333
007-easy,0:12-0:14,Neutral,291,334
007-easy,0:12-0:14,Neutral,290,335
007-easy,0:12-0:14,Neutral,290,333
007-easy,0:12-0:14,Neutral,289,332
007-easy,0:12-0:14,Neutral,287,333
007-easy,0:12-0:14,Neutral,284,335
007-easy,0:12-0:14,Neutral,281,333
007-easy,0:12-0:14,Neutral,277,333
007-easy,0:12-0:14,Neutral,274,333
007-easy,0:12-0:14,Neutral,270,331
007-easy,0:12-0:14,Neutral,266,335
007-easy,0:12-0:14,Neutral,261,335
007-easy,0:12-0:14,Neutral,256,333
007-easy,0:12-0:14,Neutral,250,333
007-easy,0:12-0:14,Neutral,248,332
007-easy,0:12-0:14,Neutral,243,333
007-easy,0:12-0:14,Neutral,237,335
007-easy,0:12-0:14,Neutral,234,332
007-easy,0:12-0:14,Neutral,229,332
007-easy,0:12-0:14,Neutral,226,332
007-easy,0:12-0:14,Neutral,223,333
007-easy,0:12-0:14,Neutral,219,332
007-easy,0:12-0:14,Neutral,215,332
007-easy,0:12-0:14,Neutral,213,330
007-easy,0:12-0:14,Neutral,211,332
007-easy,0:12-0:14,Neutral,208,334
007-easy,0:12-0:14,Neutral,206,332
007-easy,0:12-0:14,Neutral,204,332
007-easy,0:12-0:14,Neutral,202,332
007-easy,0:12-0:14,Neutral,201,332
007-easy,0:12-0:14,Neutral,200,334
007-easy,0:12-0:14,Neutral,198,332
007-easy,0:12-0:14,Neutral,199,330
007-easy,0:12-0:14,Neutral,198,332
007-easy,0:12-0:14,Neutral,198,332
007-easy,0:12-0:14,Neutral,197,334
007-easy,0:12-0:14,Neutral,196,333
007-easy,0:12-0:14,Neutral,198,331
007-easy,0:12-0:14,Neutral,198,332
007-easy,0:12-0:14,Neutral,199,333
007-easy,0:12-0:14,Neutral,198,334
007-easy,0:12-0:14,Neutral,197,332
007-easy,0:12-0:14,Neutral,198,331
007-easy,0:12-0:14,Neutral,199,332
007-easy,0:12-0:14,Neutral,200,332
007-easy,0:12-0:14,Neutral,199,333
007-easy,0:12-0:14,Neutral,199,332
007-easy,0:12-0:14,Neutral,202,331
007-easy,0:12-0:14,Neutral,204,331
007-easy,0:12-0:14,Neutral,207,333
007-easy,0:12-0:14,Neutral,209,333
007-easy,0:12-0:14,Neutral,214,331
007-easy,0:12-0:14,Neutral,221,331
007-easy,0:12-0:14,Neutral,230,331
007-easy,0:12-0:14,Neutral,239,333
007-easy,0:12-0:14,Neutral,253,331
007-easy,0:12-0:14,Neutral,267,331
