rec_id,time_into_video,label,EDA,PPG
006-easy,0:31,Frustrated,301,380
006-easy,0:31,Frustrated,300,377
006-easy,0:31,Frustrated,299,377
006-easy,0:31,Frustrated,296,380
006-easy,0:31,Frustrated,295,383
006-easy,0:31,Frustrated,292,381
006-easy,0:31,Frustrated,291,378
006-easy,0:31,Frustrated,289,377
006-easy,0:31,Frustrated,287,380
006-easy,0:31,Frustrated,287,383
006-easy,0:31,Frustrated,285,380
006-easy,0:31,Frustrated,284,378
006-easy,0:31,Frustrated,283,377
006-easy,0:31,Frustrated,281,381
006-easy,0:31,Frustrated,282,383
006-easy,0:31,Frustrated,281,379
006-easy,0:31,Frustrated,279,376
006-easy,0:31,Frustrated,279,377
006-easy,0:31,Frustrated,277,381
006-easy,0:31,Frustrated,279,381
006-easy,0:31,Frustrated,278,379
006-easy,0:31,Frustrated,277,377
006-easy,0:31,Frustrated,279,377
006-easy,0:31,Frustrated,277,382
006-easy,0:31,Frustrated,281,380
006-easy,0:31,Frustrated,281,379
006-easy,0:31,Frustrated,281,376
006-easy,0:31,Frustrated,282,376
006-easy,0:31,Frustrated,282,382
006-easy,0:31,Frustrated,287,380
006-easy,0:31,Frustrated,286,378
006-easy,0:31,Frustrated,288,376
006-easy,0:31,Frustrated,289,377
006-easy,0:31,Frustrated,290,382
006-easy,0:31,Frustrated,295,380
006-easy,0:31,Frustrated,296,378
006-easy,0:31,Frustrated,297,377
006-easy,0:31,Frustrated,298,378
006-easy,0:31,Frustrated,300,382
006-easy,0:31,Frustrated,305,381
006-easy,0:31,Frustrated,307,377
006-easy,0:31,Frustrated,311,376
006-easy,0:31,Frustrated,314,379
006-easy,0:31,Frustrated,319,381
006-easy,0:31,Frustrated,323,380
006-easy,0:31,Frustrated,330,377
006-easy,0:31,Frustrated,335,377
006-easy,0:31,Frustrated,341,378
006-easy,0:31,Frustrated,348,382
006-easy,0:31,Frustrated,356,378
006-easy,0:31,Frustrated,364,378
006-easy,0:31,Frustrated,372,376
006-easy,0:31,Frustrated,378,380
006-easy,0:31,Frustrated,388,381
006-easy,0:31,Frustrated,396,379
006-easy,0:31,Frustrated,404,377
006-easy,0:31,Frustrated,410,377
006-easy,0:31,Frustrated,417,380
006-easy,0:31,Frustrated,424,382
006-easy,0:31,Frustrated,431,378
006-easy,0:31,Frustrated,435,377
006-easy,0:31,Frustrated,441,376
006-easy,0:31,Frustrated,443,381
006-easy,0:31,Frustrated,446,382
006-easy,0:31,Frustrated,450,379
006-easy,0:31,Frustrated,452,377
006-easy,0:31,Frustrated,454,377
006-easy,0:31,Frustrated,453,382
006-easy,0:31,Frustrated,453,381
006-easy,0:31,Frustrated,453,378
006-easy,0:31,Frustrated,453,377
006-easy,0:31,Frustrated,449,377
006-easy,0:31,Frustrated,448,381
006-easy,0:31,Frustrated,446,381
006-easy,0:31,Frustrated,444,377
006-easy,0:31,Frustrated,439,377
006-easy,0:31,Frustrated,436,376
006-easy,0:31,Frustrated,431,383
006-easy,0:31,Frustrated,425,381
006-easy,0:31,Frustrated,420,377
006-easy,0:31,Frustrated,413,376
006-easy,0:31,Frustrated,406,378
006-easy,0:31,Frustrated,399,383
006-easy,0:31,Frustrated,392,379
006-easy,0:31,Frustrated,384,377
006-easy,0:31,Frustrated,377,378
006-easy,0:31,Frustrated,370,379
006-easy,0:31,Frustrated,361,383
006-easy,0:31,Frustrated,355,380
006-easy,0:31,Frustrated,346,378
006-easy,0:31,Frustrated,341,377
006-easy,0:31,Frustrated,332,380
006-easy,0:31,Frustrated,326,382
006-easy,0:31,Frustrated,320,380
006-easy,0:31,Frustrated,314,376
006-easy,0:31,Frustrated,308,377
006-easy,0:31,Frustrated,302,379
006-easy,0:31,Frustrated,297,382
006-easy,0:31,Frustrated,292,379
006-easy,0:31,Frustrated,288,377
006-easy,0:31,Frustrated,283,376
006-easy,0:31,Frustrated,278,380
006-easy,0:31,Frustrated,275,381
006-easy,0:31,Frustrated,274,378
006-easy,0:31,Frustrated,271,377
006-easy,0:31,Frustrated,269,376
006-easy,0:31,Frustrated,266,380
006-easy,0:31,Frustrated,267,380
006-easy,0:31,Frustrated,264,378
006-easy,0:31,Frustrated,265,375
006-easy,0:31,Frustrated,266,376
006-easy,0:31,Frustrated,266,380
006-easy,0:31,Frustrated,266,381
006-easy,0:31,Frustrated,269,376
006-easy,0:31,Frustrated,268,376
006-easy,0:31,Frustrated,271,376
006-easy,0:31,Frustrated,272,381
006-easy,0:31,Frustrated,277,380
006-easy,0:31,Frustrated,279,377
006-easy,0:31,Frustrated,281,375
006-easy,0:31,Frustrated,283,377
006-easy,0:31,Frustrated,286,381
006-easy,0:31,Frustrated,289,379
006-easy,0:31,Frustrated,289,377
006-easy,0:31,Frustrated,292,376
006-easy,0:31,Frustrated,293,376
006-easy,0:31,Frustrated,294,381
006-easy,0:31,Frustrated,296,379
006-easy,0:31,Frustrated,297,375
006-easy,0:31,Frustrated,297,376
006-easy,0:31,Frustrated,298,378
006-easy,0:31,Frustrated,298,380
006-easy,0:31,Frustrated,298,378
006-easy,0:31,Frustrated,297,376
006-easy,0:31,Frustrated,298,376
006-easy,0:31,Frustrated,296,378
006-easy,0:31,Frustrated,296,381
006-easy,0:31,Frustrated,297,377
006-easy,0:31,Frustrated,295,375
006-easy,0:31,Frustrated,293,376
006-easy,0:31,Frustrated,291,378
006-easy,0:31,Frustrated,290,380
006-easy,0:31,Frustrated,289,378
006-easy,0:31,Frustrated,286,376
006-easy,0:31,Frustrated,285,375
006-easy,0:31,Frustrated,282,379
006-easy,0:31,Frustrated,282,380
006-easy,0:31,Frustrated,281,377
006-easy,0:31,Frustrated,278,376
006-easy,0:31,Frustrated,276,376
006-easy,0:31,Frustrated,275,380
006-easy,0:31,Frustrated,274,379
006-easy,0:31,Frustrated,272,377
006-easy,0:31,Frustrated,271,376
006-easy,0:31,Frustrated,271,376
006-easy,0:31,Frustrated,269,380
006-easy,0:31,Frustrated,269,380
006-easy,0:34,Excited,336,376
006-easy,0:34,Excited,327,381
006-easy,0:34,Excited,320,381
006-easy,0:34,Excited,314,377
006-easy,0:34,Excited,307,376
006-easy,0:34,Excited,301,377
006-easy,0:34,Excited,296,381
006-easy,0:34,Excited,290,381
006-easy,0:34,Excited,289,377
006-easy,0:34,Excited,285,376
006-easy,0:34,Excited,281,377
006-easy,0:34,Excited,280,381
006-easy,0:34,Excited,280,380
006-easy,0:34,Excited,277,377
006-easy,0:34,Excited,278,376
006-easy,0:34,Excited,277,377
006-easy,0:34,Excited,277,381
