rec_id,label,EDA,PPG
007-easy,,205,333
007-easy,,214,333
007-easy,,224,335
007-easy,,232,333
007-easy,,241,332
007-easy,,249,333
007-easy,,257,334
007-easy,,263,335
007-easy,,269,333
007-easy,,275,333
007-easy,,281,333
007-easy,,285,334
007-easy,,288,335
007-easy,,293,333
007-easy,,293,333
007-easy,,297,332
007-easy,,298,335
007-easy,,297,333
007-easy,,297,333
007-easy,,297,333
007-easy,,295,333
007-easy,,292,335
007-easy,,290,334
007-easy,,285,333
007-easy,,283,332
007-easy,,278,334
007-easy,,275,334
007-easy,,269,334
007-easy,,267,332
007-easy,,263,333
007-easy,,256,334
007-easy,,253,334
007-easy,,248,334
007-easy,,244,333
007-easy,,238,333
007-easy,,233,334
007-easy,,228,334
007-easy,,223,333
007-easy,,219,332
007-easy,,215,333
007-easy,,212,334
007-easy,,208,335
007-easy,,204,333
007-easy,,202,333
007-easy,,200,333
007-easy,,197,334
007-easy,,192,334
007-easy,,188,333
007-easy,,188,333
007-easy,,185,332
007-easy,,182,335
007-easy,,181,335
007-easy,,180,333
007-easy,,177,334
007-easy,,178,333
007-easy,,178,335
007-easy,,177,334
007-easy,,175,334
007-easy,,177,333
007-easy,,179,333
007-easy,,179,335
007-easy,,178,335
007-easy,,181,333
007-easy,,181,332
007-easy,,183,333
007-easy,,184,335
007-easy,,184,334
007-easy,,185,333
007-easy,,187,333
007-easy,,189,333
007-easy,,188,336
007-easy,,190,334
007-easy,,191,332
007-easy,,193,332
007-easy,,193,334
007-easy,,195,334
007-easy,,195,334
007-easy,,197,332
007-easy,,199,332
007-easy,,199,334
007-easy,,200,336
007-easy,,201,333
007-easy,,201,334
007-easy,,205,333
007-easy,,208,333
007-easy,,206,336
007-easy,,208,334
007-easy,,209,332
007-easy,,211,333
007-easy,,212,335
007-easy,,213,335
007-easy,,213,333
007-easy,,214,334
007-easy,,215,333
007-easy,,217,334
007-easy,,216,336
007-easy,,220,333
007-easy,,224,331
007-easy,,228,333
007-easy,,235,334
007-easy,,242,335
007-easy,,253,332
007-easy,,266,333
007-easy,,283,332
007-easy,,302,336
007-easy,,319,335
007-easy,,344,333
007-easy,,370,333
007-easy,,400,333
007-easy,,429,336
007-easy,,461,335
007-easy,,493,333
007-easy,,527,333
007-easy,,562,334
007-easy,,597,336
007-easy,,629,335
007-easy,,641,333
007-easy,,642,332
007-easy,,642,334
007-easy,,643,336
007-easy,,641,335
007-easy,,642,333
007-easy,,642,333
007-easy,,642,333
007-easy,,642,337
007-easy,,642,334
007-easy,,642,334
007-easy,,641,333
007-easy,,642,336
007-easy,,642,336
007-easy,,642,334
007-easy,,640,334
007-easy,,642,332
007-easy,,642,335
007-easy,,642,335
007-easy,,642,334
