rec_id,label,EDA,PPG
005-easy,,340,394
005-easy,,338,393
005-easy,,337,398
005-easy,,337,398
005-easy,,334,395
005-easy,,333,393
005-easy,,332,394
005-easy,,331,398
005-easy,,330,398
005-easy,,330,395
005-easy,,329,394
005-easy,,327,394
005-easy,,328,398
005-easy,,327,397
005-easy,,327,394
005-easy,,325,394
005-easy,,326,393
005-easy,,325,399
005-easy,,325,397
005-easy,,324,395
005-easy,,325,392
005-easy,,325,395
005-easy,,325,397
005-easy,,324,397
005-easy,,325,393
005-easy,,324,394
005-easy,,325,395
005-easy,,324,399
005-easy,,323,396
005-easy,,324,394
005-easy,,324,394
005-easy,,324,395
005-easy,,322,399
005-easy,,323,396
005-easy,,321,394
005-easy,,322,392
005-easy,,319,396
005-easy,,319,397
005-easy,,319,396
005-easy,,319,393
005-easy,,317,394
005-easy,,318,396
005-easy,,315,398
005-easy,,317,394
005-easy,,315,393
005-easy,,316,394
005-easy,,315,396
005-easy,,314,398
005-easy,,314,394
005-easy,,314,394
005-easy,,315,392
005-easy,,313,398
005-easy,,314,396
005-easy,,313,394
005-easy,,313,393
005-easy,,313,394
005-easy,,313,396
005-easy,,311,397
005-easy,,313,392
005-easy,,312,393
005-easy,,313,393
005-easy,,312,398
005-easy,,312,396
005-easy,,312,394
005-easy,,313,393
005-easy,,313,394
005-easy,,314,397
005-easy,,314,396
005-easy,,315,393
005-easy,,316,393
005-easy,,318,393
005-easy,,319,398
005-easy,,321,396
005-easy,,323,394
005-easy,,327,392
005-easy,,328,394
005-easy,,333,397
005-easy,,335,395
005-easy,,340,392
005-easy,,342,393
005-easy,,348,395
005-easy,,352,396
005-easy,,355,395
005-easy,,360,393
005-easy,,364,393
005-easy,,369,396
005-easy,,374,397
005-easy,,377,395
005-easy,,382,393
005-easy,,386,393
005-easy,,391,396
005-easy,,395,397
005-easy,,397,395
005-easy,,401,393
005-easy,,403,393
005-easy,,406,396
005-easy,,406,397
005-easy,,409,394
005-easy,,408,394
005-easy,,410,392
005-easy,,409,396
005-easy,,409,397
005-easy,,407,395
005-easy,,406,393
005-easy,,403,394
005-easy,,400,398
005-easy,,397,396
005-easy,,395,394
005-easy,,390,394
005-easy,,389,394
005-easy,,385,397
005-easy,,382,396
005-easy,,380,395
005-easy,,375,393
005-easy,,373,394
005-easy,,370,397
005-easy,,366,396
